,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
295,Ladies Up,tvshow,2019,TV-MA,1 Season,"Rising India-based comics Prashasti Singh, Kaneez Surka, Supriya Joshi and Niveditha Prakasam bring no-holds-barred humor to this stand-up series.","['International TV Shows', 'Stand-Up Comedy & Talk Shows', 'TV Comedies']","['Prashasti Singh', 'Kaneez Surka', 'Niveditha Prakasam', 'Supriya Joshi']",[],['India'],['https://www.imdb.com/title/tt11942100/?ref_=plg_rt_1'],"Added to Netflix:March 27, 2020"
296,Lady Dynamite,tvshow,2017,TV-MA,2 Seasons,Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses – and then finds – her s**t.,['TV Comedies'],"['Maria Bamford', 'Fred Melamed', 'Mary Kay Place', 'Ed Begley Jr.', 'Ana Gasteyer', 'Lennon Parham', 'Bridget Everett', 'Mo Collins', 'June Diane Raphael', 'Dean Cain', 'Ólafur Darri Ólafsson', 'Patton Oswalt', 'Keith Lucas', 'Kenny Lucas', 'Sarah Silverman', 'Mira Sorvino', 'Jon Cryer', 'Brandon Routh', 'Adam Pally', 'Tig Notaro', 'Andy Samberg', 'David Spade', 'Fred Armisen', 'Jason Mantzoukas', 'Jenny Slate', 'Judd Apatow', 'Judy Greer', 'Weird Al Yankovic']",[],['United States'],['https://www.imdb.com/title/tt4789300/?ref_=plg_rt_1'],"New Season Added:November 10, 2017"
297,Larry Charles' Dangerous World of Comedy,tvshow,2019,TV-MA,1 Season,"Legendary comedy writer and director Larry Charles travels the world in search of humor in the most unusual, unexpected and dangerous places.","['Docuseries', 'TV Comedies']",['Larry Charles'],[],[''],['https://www.imdb.com/title/tt9654082/?ref_=plg_rt_1'],"Added to Netflix:February 15, 2019"
298,Larva Island,tvshow,2019,TV-Y7,2 Seasons,"Stranded on a tropical island, two silly larva buddies find slapstick fun in everything from discovering food to meeting new animal friends.","[""Kids' TV"", 'Korean TV Shows', 'TV Comedies']","['Hong Bum-ki', 'Eddy Lee', 'Ahn Hyo-min', 'Kang Shi-hyun', 'Tom Wayland', 'Erica Schroeder']",[],[''],['https://www.imdb.com/title/tt9077194/?ref_=plg_rt_1'],"New Season Added:March 1, 2019"
299,Last Chance U,tvshow,2019,TV-MA,4 Seasons,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class.",['Docuseries'],"['John Franklin III', 'DJ Law', 'Buddy Stephens', 'Brittany Wagner', 'Ronald Ollie']",[],['United States'],['https://www.imdb.com/title/tt5863126/?ref_=plg_rt_1'],"New Season Added:July 19, 2019"
300,LAST HOPE,tvshow,2018,TV-14,2 Seasons,"After causing the near extinction of mankind seven years ago, genius scientist Leon Lau must now fight the ecological disaster he unwittingly created.","['Anime Series', 'International TV Shows']","['Tomoaki Maeno', 'Kana Hanazawa', 'Kenjiro Tsuda', 'Nao Toyama', 'Yuma Uchida', 'Unsho Ishizuka', 'Yuuichirou Umehara', 'Ai Kayano']",[],['Japan'],['https://www.imdb.com/title/tt8893554/?ref_=plg_rt_1'],"New Season Added:December 21, 2018"
301,Legend Quest,tvshow,2017,TV-Y7,1 Season,"When an evil force threatens his village, a gifted teen who can talk to ghosts puts his skills to good use, one legend at a time.","[""Kids' TV""]","['Benny Emmanuel', 'Mayté Cordeiro', 'Andrés Couturier', ""Ricardo O'Farrill"", 'Alondra Hidalgo', 'Alejandro Villeli', 'Sofía Niño de Rivera', 'Johnny Rose', 'Annemarie Blanco', 'Oscar Cheda', 'Paul Tei', 'Cydney J. Fam', 'Lisa Grossman']",[],['Mexico'],['https://www.imdb.com/title/tt5038900/?ref_=plg_rt_1'],"Added to Netflix:February 24, 2017"
302,Legend Quest: Masters of Myth,tvshow,2019,TV-Y7,1 Season,"When mythical creatures come to life, it's up to Leo, Teodora, Don Andrés and Alebrije – super-secret monster hunters – to save the day.","[""Kids' TV""]","['Johnny Rose', 'Annemarie Blanco', 'Paul Tei', 'Oscar Cheda', 'Chuck Morgan', 'Jenna Lamia', 'James Carrey']",[],['Mexico'],['https://www.imdb.com/title/tt10228032/?ref_=plg_rt_1'],"Added to Netflix:October 5, 2019"
303,LEGO Bionicle: The Journey to One,tvshow,2016,TV-Y7,2 Seasons,Six legendary heroes find themselves on an epic quest as they harness the power of nature's elements to defeat the forces of evil.,"[""Kids' TV""]","['Nolan Balzer', 'Paolo Bryant', 'Jacqui Fox', 'Quinn Greene', 'Geoff Hughes', 'Cory Hunter', 'William Jordan', 'Corny Rempel', 'Michael Strickland']",[],['United States'],['https://www.imdb.com/title/tt5075942/?ref_=plg_rt_1'],"New Season Added:July 29, 2016"
304,LEGO Elves: Secrets of Elvendale,tvshow,2017,TV-Y7,1 Season,"Armed with a powerful amulet, a teenage guardian is tasked with protecting her little sister – and all of Elvendale. Based on the popular web series.","[""Kids' TV""]","['Ashleigh Ball', 'Erin Mathews', 'Rebecca Husain', 'Kyle Rideout', 'Riley Murdock', 'Vincent Tong', 'Nicole Oliver', 'Scott McNeil', 'Kathleen Barr']",[],['United States'],['https://www.imdb.com/title/tt7322926/?ref_=plg_rt_1'],"Added to Netflix:September 1, 2017"
305,LEGO Friends: The Power of Friendship,tvshow,2016,TV-Y7,2 Seasons,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!","[""Kids' TV""]","['Erica Mendez', 'Marianne Miller', 'Rachelle Heger', ""Millie O'Conner"", 'Alexa Kahn', 'Doug Stone', 'Chris Smith', 'Bryce Papenbrook', 'Heather Downey', 'Chris Hackney', 'Ben Pronsky']",[],['Denmark'],['https://www.imdb.com/title/tt6464612/?ref_=plg_rt_1'],"New Season Added:June 10, 2016"
306,Leila,tvshow,2019,TV-MA,1 Season,"In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago.","['International TV Shows', 'TV Dramas', 'TV Mysteries']","['Huma Qureshi', 'Siddharth', 'Rahul Khanna', 'Arif Zakaria', 'Seema Biswas', 'Sanjay Suri', 'Akash Khurana', 'Ashwath Bhatt', 'Anupam Bhattacharya', 'Adarsh Gourav']",[],['India'],['https://www.imdb.com/title/tt9337588/?ref_=plg_rt_1'],"Added to Netflix:June 14, 2019"
307,Levius,tvshow,2019,TV-14,1 Season,Young Levius rises through the ranks in the brutal world of metal boxing under his uncle's guidance. Forces outside the ring have their eye on him.,"['Anime Series', 'International TV Shows']","['Nobunaga Shimazaki', 'Junichi Suwabe', 'Takahiro Sakurai', 'Ayane Sakura', 'Hochu Otsuka', 'Daisuke Ono', 'Saori Hayami', 'Mamoru Miyano']",[],['Japan'],['https://www.imdb.com/title/tt10619444/?ref_=plg_rt_1'],"Added to Netflix:November 28, 2019"
308,Life,tvshow,2018,TV-MA,1 Season,"At Korea's top university medical center, ideals and interests collide between a patient-centered ER doctor and the hospital's newly-appointed CEO.","['International TV Shows', 'Korean TV Shows', 'TV Dramas']","['Lee Dong-wook', 'Cho Seung-woo', 'Won Jin-ah', 'Lee Kyu-hyung', 'Moon Sung-keun', 'Yoo Jae-myung', 'Moon So-ri', 'Chun Ho-jin']",[],['South Korea'],['https://www.imdb.com/title/tt8243158/?ref_=plg_rt_1'],"Added to Netflix:September 12, 2018"
309,Lilyhammer,tvshow,2014,TV-MA,3 Seasons,"After testifying against the Mafia, ex-gangster Frank Tagliano enters witness protection and asks to be sent to Norway.","['Crime TV Shows', 'TV Comedies', 'TV Dramas']","['Steven Van Zandt', 'Trond Fausa', 'Steinar Sagen', 'Robert Skjærstad', 'Tommy Karlsen', 'Fridtjov Såheim', 'Marian Saastad Ottesen']",[],"['Norway', 'United States']",['https://www.imdb.com/title/tt1958961/?ref_=plg_rt_1'],"New Season Added:November 21, 2014"
310,Little Things,tvshow,2019,TV-MA,3 Seasons,"A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai.","['International TV Shows', 'Romantic TV Shows', 'TV Comedies']","['Dhruv Sehgal', 'Mithila Palkar']",[],['India'],['https://www.imdb.com/title/tt6522580/?ref_=plg_rt_1'],"New Season Added:November 9, 2019"
311,Little Witch Academia,tvshow,2017,TV-Y7,2 Seasons,"Akko enrolls at the Luna Nova Witchcraft Academy. She's not the best student, but her bright attitude is the key to her and her friends' success.","['Anime Series', 'International TV Shows']","['Megumi Han', 'Fumiko Orikasa', 'Michiyo Murase', 'Yoko Hikasa', 'Arisa Shida', 'Rie Murakawa', 'Reina Ueda', 'Ryosuke Kanemoto', 'Junko Takeuchi', 'Noriko Hidaka']",[],['Japan'],['https://www.imdb.com/title/tt6352180/?ref_=plg_rt_1'],"New Season Added:June 30, 2017"
312,Live,tvshow,2018,TV-MA,1 Season,The police officers at South Korea's busiest patrol division toil day and night as keepers of law and peace – but the reality is far from orderly.,"['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']","['Jung Yu-mi', 'Lee Kwang-soo', 'Bae Seong-woo', 'Bae Jong-ok', 'Sung Dong-il']",[],['South Korea'],['https://www.imdb.com/title/tt7976532/?ref_=plg_rt_1'],"Added to Netflix:February 5, 2019"
313,Living Undocumented,tvshow,2019,TV-MA,1 Season,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.,['Docuseries'],[],[],['United States'],['https://www.imdb.com/title/tt10977486/?ref_=plg_rt_1'],"Added to Netflix:October 2, 2019"
314,Living with Yourself,tvshow,2019,TV-MA,1 Season,"Burned out on life, Miles undergoes a strange procedure at a strip mall spa – and wakes to find he's been replaced by a better version of himself.","['TV Comedies', 'TV Dramas']","['Paul Rudd', 'Aisling Bea', 'Desmin Borges', 'Zoë Chao', 'Karen Pittman']",[],['United States'],['https://www.imdb.com/title/tt8880894/?ref_=plg_rt_1'],"Added to Netflix:October 18, 2019"
315,Llama Llama,tvshow,2019,TV-Y,2 Seasons,"Beloved children's book character Llama Llama springs to life in this heartwarming series about family, friendship and learning new things.","[""Kids' TV""]","['Jennifer Garner', 'Shayle Simons', 'Vania Gill', 'Islie Hirvonen', 'Brendon Sunderland', 'Austin Abell', 'Evans Johnson', 'Kathleen Barr', 'David Hoole']",[],['United States'],['https://www.imdb.com/title/tt4781350/?ref_=plg_rt_1'],"New Season Added:November 15, 2019"
316,Longmire,tvshow,2017,TV-MA,6 Seasons,This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.,"['Crime TV Shows', 'TV Dramas']","['Robert Taylor', 'Katee Sackhoff', 'Lou Diamond Phillips', 'Bailey Chase', 'Cassidy Freeman', 'Adam Bartley', 'Louanne Stephens']",[],['United States'],['https://www.imdb.com/title/tt1836037/?ref_=plg_rt_1'],"New Season Added:November 17, 2017"
317,Losers,tvshow,2019,TV-MA,1 Season,"In a ""winning is everything"" society, how do we handle failure? This series profiles athletes who have turned the agony of defeat into human triumph.",['Docuseries'],[],[],[],['https://www.imdb.com/title/tt9817218/?ref_=plg_rt_1'],"Added to Netflix:March 1, 2019"
318,Lost & Found Music Studios,tvshow,2016,TV-Y,2 Seasons,"Teen singers-songwriters in an elite music program form bonds of friendship, creativity and romance while turning their passion into their profession.","[""Kids' TV"", 'TV Comedies', 'TV Dramas']","['Victoria Baldesarra', 'Sarah Carmosino', 'Jordan Clark', 'DeShaun Clarke', 'Keara Graves', 'Katrina Hachey', 'Shane Harte', 'Ali Milner', 'Levi Randall', 'Brittany Raymond', 'Trevor Tordjman', 'Michael Torontow', 'Alex Zaichkowski', 'Matthew Bacik', 'Alyssa Baker', 'Ella Jonas Farlinger', 'Ian Matthews', 'Rakim Kelly', 'Bailey Pelkman', 'Olivia Solo']",[],['Canada'],['https://www.imdb.com/title/tt5023972/?ref_=plg_rt_1'],"New Season Added:December 3, 2016"
319,Lost in Space,tvshow,2019,TV-PG,2 Seasons,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers.","['TV Action & Adventure', 'TV Dramas', 'TV Sci-Fi & Fantasy']","['Molly Parker', 'Toby Stephens', 'Max Jenkins', 'Taylor Russell', 'Mina Sundwall', 'Parker Posey', 'Ignacio Serricchio']",[],['United States'],['https://www.imdb.com/title/tt5232792/?ref_=plg_rt_1'],"New Season Added:December 24, 2019"
320,LOST SONG,tvshow,2018,TV-14,1 Season,"War looms over the kingdom of Neunatia, where two young women are both burdened and blessed by the power of song.","['Anime Series', 'International TV Shows']","['Konomi Suzuki', 'Yukari Tamura', 'Misaki Kuno', 'Chiaki Takahashi', 'Seiichiro Yamashita', 'Asami Seto', 'Yu Serizawa', 'Ai Kayano', 'Tsuyoshi Koyama', 'Yuto Suzuki', 'Mitsuru Ogata', 'Hiroshi Ito']",[],['Japan'],['https://www.imdb.com/title/tt7211600/?ref_=plg_rt_1'],"Added to Netflix:October 5, 2018"
321,Love,tvshow,2018,TV-MA,3 Seasons,Rebellious Mickey and good-natured Gus navigate the thrills and agonies of modern relationships in this bold comedy co-created by Judd Apatow.,"['Romantic TV Shows', 'TV Comedies', 'TV Dramas']","['Gillian Jacobs', 'Paul Rust', ""Claudia O'Doherty""]",[],['United States'],['https://www.imdb.com/title/tt4061080/?ref_=plg_rt_1'],"New Season Added:March 9, 2018"
322,Love Alarm,tvshow,2019,TV-MA,1 Season,"In a world where an app alerts people if someone in the vicinity likes them, Kim Jojo experiences young love while coping with personal adversities.","['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']","['Kim So-hyun', 'Jung Ga-ram', 'Song Kang', 'Ko Min-si', 'Z. Hera', 'Shin Seung-ho', 'Lee Jae-eung', 'Song Sun-mi']",[],['South Korea'],['https://www.imdb.com/title/tt9145880/?ref_=plg_rt_1'],"Added to Netflix:August 22, 2019"
323,"Love, Death & Robots",tvshow,2019,TV-MA,1 Season,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.","['TV Action & Adventure', 'TV Horror', 'TV Sci-Fi & Fantasy']","['Topher Grace', 'Mary Elizabeth Winstead', 'Gary Cole', 'Samira Wiley', 'Daisuke Tsuji', 'Maurice LaMarche', 'Rebecca Riedy', 'Helen Sadler', 'Hayley McLaughlin', 'Time Winters', 'Elly Condron', 'Stefan Kapicic', 'Bruce Thomas', 'Jeff Berg', 'Aaron Himelstein', 'Carlos Alazraqui', 'Jill Talley', 'Brian Bloom', 'Chris Cox', 'Michael Benyaer', 'Fred Tatasciore', 'Scott Whyte', 'Josh Brener', 'Gary Anthony Williams', 'Chris Parnell', 'Graham Hamilton', 'Adam Bartley', 'Kevin Michael Richardson', 'Emma Thornett', 'Henry Douthwaite', 'Madeleine Knight', 'Rebecca Banatvala', 'Kirk Thornton', 'Yuri Lowenthal', 'Elaine Tan', 'Matthew Yang King', 'Gwendoline Yeo', 'Neil Kaplan', 'G.K. Bowes', 'Courtenay Taylor']",[],['United States'],['https://www.imdb.com/title/tt9561862/?ref_=plg_rt_1'],"Added to Netflix:March 15, 2019"
324,Lovesick,tvshow,2018,TV-MA,3 Seasons,"In his quest for true love, Dylan found chlamydia. Joined by friends Evie and Luke, he relives past encounters as he notifies all his former partners.","['British TV Shows', 'International TV Shows', 'Romantic TV Shows']","['Johnny Flynn', 'Antonia Thomas', 'Daniel Ings', 'Hannah Britland', 'Joshua McGuire', 'Richard Thomson', 'Jessica Ellerby']",[],['United Kingdom'],['https://www.imdb.com/title/tt4051832/?ref_=plg_rt_1'],"New Season Added:January 1, 2018"
325,Lugar de Mulher,tvshow,2019,TV-MA,1 Season,"Four comedians from Brazil riff on sexuality, politics, religion and motherhood – and set out to prove a woman's place is anywhere she wants it to be.","['International TV Shows', 'Stand-Up Comedy & Talk Shows', 'TV Comedies']",[],[],['Brazil'],['https://www.imdb.com/title/tt11215186/?ref_=plg_rt_1'],"Added to Netflix:November 28, 2019"
326,Luna Petunia,tvshow,2017,TV-Y,3 Seasons,"With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await.","[""Kids' TV""]","['Ciara Alexys', 'Katie Griffin', 'Cory Doran', 'Jonah Wineberg']",[],['United States'],['https://www.imdb.com/title/tt4588068/?ref_=plg_rt_1'],"New Season Added:November 17, 2017"
327,Luna Petunia: Return to Amazia,tvshow,2018,TV-Y,2 Seasons,"Luna Petunia returns to magical Amazia, adding memories to her scrapbook with old friends – and a new pal from the Animal Empire.","[""Kids' TV""]","['Ciara Alexys', 'Katie Griffin', 'Cory Doran', 'Jonah Weinberg', 'Stephanie Lynn Robinson', 'Stephanie Anne Mills', 'Robert Tinkler']",[],"['Canada', 'United States']",['https://www.imdb.com/title/tt7924854/?ref_=plg_rt_1'],"New Season Added:July 20, 2018"
328,Lunatics,tvshow,2019,TV-MA,1 Season,This mockumentary series follows the peculiar lives of six eccentric – and sometimes obscene – misfits who march to their own beat.,"['International TV Shows', 'TV Comedies']",['Chris Lilley'],[],['Australia'],['https://www.imdb.com/title/tt8164794/?ref_=plg_rt_1'],"Added to Netflix:April 19, 2019"
329,Made in Mexico,tvshow,2018,TV-MA,1 Season,"These Mexico City socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles.","['International TV Shows', 'Reality TV', 'Spanish-Language TV Shows']",[],[],['United States'],['https://www.imdb.com/title/tt8871764/?ref_=plg_rt_1'],"Added to Netflix:September 28, 2018"
330,Magi: Adventure of Sinbad,tvshow,2016,TV-14,1 Season,The Magi who became High King of the Seven Seas started as a boy determined to make the world a better place. He begins with a dangerous dungeon.,"['Anime Series', 'International TV Shows']","['Daisuke Ono', 'Tomokazu Sugita', 'Takahiro Sakurai', 'Keiji Fujiwara', 'Akira Ishida', 'Katsuyuki Konishi', 'Yoko Hikasa', 'Ai Kayano', 'Takehito Koyasu', 'Hiroki Touchi']",[],['Japan'],['https://www.imdb.com/title/tt4431276/?ref_=plg_rt_1'],"Added to Netflix:July 14, 2016"
331,Making a Murderer,tvshow,2018,TV-14,2 Seasons,"Filmed over 10 years, this real-life thriller follows a DNA exoneree who, while exposing police corruption, becomes a suspect in a grisly new crime.","['Crime TV Shows', 'Docuseries']",[],[],['United States'],['https://www.imdb.com/title/tt5189670/?ref_=plg_rt_1'],"New Season Added:October 19, 2018"
332,Mako Mermaids: An H2O Adventure,tvshow,2016,TV-G,4 Seasons,"This ""H2O"" sequel follows Zac, a boy who accidentally turns into a merman and threatens the existence of three young mermaids who guard Mako Island.","[""Kids' TV"", 'TV Comedies']","['Lucy Fry', 'Ivy Latimer', 'Amy Ruffle', 'Chai Romruen', 'Isabel Durant', 'Allie Bertram', 'Linda Ngo', 'Gemma Forsyth', 'Dominic Deutscher', 'Kerith Atkinson', 'Rowan Hills', 'Brooke Nichole Lee']",[],['Australia'],['https://www.imdb.com/title/tt2548214/?ref_=plg_rt_1'],"New Season Added:May 28, 2020"
333,Malibu Rescue: The Series,tvshow,2019,TV-G,1 Season,"On the heels of Junior Rescue training, Team Flounder returns to brave the beach in a series of thrilling saves and lighthearted laughs.","[""Kids' TV"", 'TV Action & Adventure', 'TV Comedies']","['Ricardo Hurtado', 'Breanna Yde', 'Jackie R. Jacobson', 'Abby Donnelly', 'Alkoya Brunson', 'Jeremy Howard', 'JT Neal', 'Bryana Salaz', 'Ian Ziering', 'Camaron Engels']",[],['United States'],['https://www.imdb.com/title/tt9098432/?ref_=plg_rt_1'],"Added to Netflix:June 3, 2019"
334,Man to Man,tvshow,2017,TV-14,1 Season,"Disguised as a bodyguard, a special agent must complete his national secret tasks while pandering to the whims of his ill-tempered world star.","['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']","['Hae-Jin Park', 'Sung-woong Park', 'Min-jung Kim', 'Jung-an Chae', 'Jung-hoon Yeon', 'Hyun-sung Jang', 'Man-sik Jung', 'Shin-il Kang', 'Ho-jin Chun', 'In-ho Tae']",['Chang-Min Lee'],['South Korea'],['https://www.imdb.com/title/tt6032762/?ref_=plg_rt_1'],"Added to Netflix:June 10, 2017"
335,Maniac,tvshow,2018,TV-MA,1 Season,Two struggling strangers connect during a mind-bending pharmaceutical trial involving a doctor with mother issues and an emotionally complex computer.,"['TV Comedies', 'TV Dramas', 'TV Mysteries']","['Emma Stone', 'Jonah Hill', 'Justin Theroux', 'Sally Field', 'Gabriel Byrne', 'Sonoya Mizuno', 'Julia Garner', 'Billy Magnussen', 'Jemima Kirke']",[],['United States'],['https://www.imdb.com/title/tt5580146/?ref_=plg_rt_1'],"Added to Netflix:September 21, 2018"
336,Marcella,tvshow,2019,TV-MA,3 Seasons,"Her marriage just ended and she's returning to work as a London detective after 12 years away. Is the serial killer she once investigated back, too?","['British TV Shows', 'Crime TV Shows', 'International TV Shows']","['Anna Friel', 'Nicholas Pinnock', 'Sinéad Cusack', 'Nina Sosanya', 'Harry Lloyd', 'Laura Carmichael', 'Maeve Dermody', 'Ray Panthaki', 'Ian Puleston-Davies', 'Patrick Baladi', 'Florence Pugh', 'Jamie Bamber', 'Charlie Covell', 'Andrew Lancel', 'Jack Doolan', 'Tobias Santelmann', 'Stephen Lord', 'Ben Cura', 'Imogen Faires']",[],['United Kingdom'],['https://www.imdb.com/title/tt5269594/?ref_=plg_rt_1'],"New Season Added:June 14, 2020"
337,Marching Orders,tvshow,2018,TV-14,1 Season,"A top-ranked college marching band’s members fight to keep their spots, memorize routines, tend to their social lives – and slay the competition.",['Docuseries'],[],[],['United States'],['https://www.imdb.com/title/tt6647696/?ref_=plg_rt_1'],"Added to Netflix:August 3, 2018"
338,Marco Polo,tvshow,2016,TV-MA,2 Seasons,"Set in a world of greed, betrayal, sexual intrigue and rivalry, “Marco Polo” is based on the famed explorer’s adventures in Kublai Khan’s court.","['TV Action & Adventure', 'TV Dramas']","['Lorenzo Richelmy', 'Benedict Wong', 'Chin Han', 'Joan Chen', 'Michelle Yeoh', 'Rick Yune', 'Claudia Kim', 'Remy Hii', 'Zhu Zhu', 'Tom Wu', 'Mahesh Jadu', 'Olivia Cheng', 'Uli Latukefu', 'Pierfrancesco Favino', 'Jacqueline Chan', 'Leonard Wu', 'Gabriel Byrne']",[],['United States'],['https://www.imdb.com/title/tt2189461/?ref_=plg_rt_1'],"New Season Added:July 1, 2016"
339,Marianne,tvshow,2019,TV-MA,1 Season,"Lured back to her hometown, a famous horror writer discovers that the evil spirit who plagues her dreams is now wreaking havoc in the real world.","['International TV Shows', 'TV Dramas', 'TV Horror']","['Victoire Du Bois', 'Lucie Boujenah', 'Tiphaine Daviot', 'Ralph Amoussou', 'Bellamine Abdelmalek', 'Mehdi Meskar', 'Alban Lenoir', 'Mireille Herbstmeyer', 'Corinne Valancogne', ""Patrick d'Assumçao"", 'Pierre Aussedat']",[],['France'],['https://www.imdb.com/title/tt10875696/?ref_=plg_rt_1'],"Added to Netflix:September 13, 2019"
340,Marseille,tvshow,2018,TV-MA,2 Seasons,The longtime mayor of Marseille is preparing to hand over the reins to his protégé when a sudden and ruthless battle erupts for control of the city.,"['International TV Shows', 'TV Dramas', 'TV Thrillers']","['Gérard Depardieu', 'Benoît Magimel', 'Géraldine Pailhas', 'Nadia Farès', 'Stéphane Caillard', 'Jean-René Privat', 'Pascal Elso', 'Gérard Meylan']",[],['France'],['https://www.imdb.com/title/tt4003966/?ref_=plg_rt_1'],"New Season Added:February 23, 2018"
341,Marvel's Daredevil,tvshow,2018,TV-MA,3 Seasons,"Blinded as a young boy, Matt Murdock fights injustice by day as a lawyer and by night as the Super Hero Daredevil in Hell's Kitchen, New York City.","['Crime TV Shows', 'TV Action & Adventure']","['Charlie Cox', 'Deborah Ann Woll', 'Elden Henson', 'Rosario Dawson', ""Vincent D'Onofrio"", 'Jon Bernthal', 'Elodie Yung', 'Scott Glenn', 'Stephen Rider', 'Vondie Curtis-Hall', 'Ayelet Zurer', 'Toby Leonard Moore', 'Bob Gunton']",[],['United States'],['https://www.imdb.com/title/tt3322312/?ref_=plg_rt_1'],"New Season Added:October 19, 2018"
342,Marvel's Iron Fist,tvshow,2018,TV-MA,2 Seasons,"Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny.","['Crime TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Finn Jones', 'Jessica Henwick', 'David Wenham', 'Jessica Stroup', 'Tom Pelphrey']",[],['United States'],['https://www.imdb.com/title/tt3322310/?ref_=plg_rt_1'],"New Season Added:September 7, 2018"
343,Marvel's Jessica Jones,tvshow,2019,TV-MA,3 Seasons,"Haunted by a traumatic past, Jessica Jones uses her gifts as a private eye to find her tormentor before he can harm anyone else in Hell's Kitchen.","['Crime TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Krysten Ritter', 'David Tennant', 'Rachael Taylor', 'Mike Colter', 'Carrie-Anne Moss', 'Eka Darville', 'Erin Moriarty', 'Wil Traval', 'Susie Abromeit']",[],['United States'],['https://www.imdb.com/title/tt2357547/?ref_=plg_rt_1'],"New Season Added:June 14, 2019"
344,Marvel's Luke Cage,tvshow,2018,TV-MA,2 Seasons,"A hoodie-wearing, unbreakable ex-con fights to clear his name and save his neighborhood. He wasn't looking for a fight, but the people need a hero.","['Crime TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Mike Colter', 'Alfre Woodard', 'Rosario Dawson', 'Simone Missick', 'Mahershala Ali', 'Erik LaRay Harvey', 'Theo Rossi', 'Frank Whaley', 'Frankie Faison', 'Sonia Braga', 'Ron Cephas Jones']",[],['United States'],['https://www.imdb.com/title/tt3322314/?ref_=plg_rt_1'],"New Season Added:June 22, 2018"
345,Marvel's The Defenders,tvshow,2017,TV-MA,1 Season,"Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.","['Crime TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Charlie Cox', 'Krysten Ritter', 'Mike Colter', 'Finn Jones', 'Sigourney Weaver', 'Elodie Yung', 'Elden Henson', 'Jessica Henwick', 'Simone Missick', 'Rachael Taylor', 'Deborah Ann Woll', 'Rosario Dawson', 'Carrie-Anne Moss', 'Eka Darville', 'Scott Glenn']",[],['United States'],['https://www.imdb.com/title/tt4230076/?ref_=plg_rt_1'],"Added to Netflix:August 18, 2017"
346,Marvel's The Punisher,tvshow,2019,TV-MA,2 Seasons,A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.,"['Crime TV Shows', 'TV Action & Adventure', 'TV Thrillers']","['Jon Bernthal', 'Ebon Moss-Bachrach', 'Ben Barnes', 'Amber Rose Revah', 'Jason R. Moore', 'Daniel Webber', 'Jaime Ray Newman', 'Michael Nathanson', 'Deborah Ann Woll', 'Paul Schulze']",[],['United States'],['https://www.imdb.com/title/tt5675620/?ref_=plg_rt_1'],"New Season Added:January 18, 2019"
347,Master of None,tvshow,2017,TV-MA,2 Seasons,Dev tries to jump-start his acting career and elevate his dating game with help from his eclectic group of friends in this award-winning series.,['TV Comedies'],"['Aziz Ansari', 'Noël Wells', 'Eric Wareheim', 'Lena Waithe', 'Kelvin Yu', 'Fatima Ansari', 'Shoukath Ansari', 'Alessandra Mastronardi', 'Bobby Cannavale']",[],['United States'],['https://www.imdb.com/title/tt4635276/?ref_=plg_rt_1'],"New Season Added:May 12, 2017"
348,Medal of Honor,tvshow,2018,TV-MA,1 Season,"Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories.","['Docuseries', 'TV Dramas']","['Oliver Hudson', 'Ben Schwartz', 'Paul Wesley', 'Aldis Hodge', 'Jonny Weston', 'Joseph Cross', 'Jake Abel', 'Derek Mio']",[],['United States'],['https://www.imdb.com/title/tt7440274/?ref_=plg_rt_1'],"Added to Netflix:November 9, 2018"
