,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
64,68 Kill,movie,2017,R,96 min,A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,"Comedies,Independent Movies,Thrillers","Matthew Gray Gubler,AnnaLynne McCord,Alisha Boe,Sheila Vand,Sam Eidson,James Moses Black,Ajay Mehta,Michael Beasley,David Maldonado,Hallie Grace Bradley,Peter Jaymes Jr.,Eric Podnar,Lucy Faust",Trent Haaga,United States,https://www.imdb.com/title/tt5189894/?ref_=plg_rt_1,"Added to Netflix:September 1, 2019"
65,7 años,movie,2016,TV-MA,77 min,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,"Dramas,International Movies","Paco León,Juana Acosta,Juan Pablo Raba,Alex Brendemühl,Manuel Morón",Roger Gual,Spain,https://www.imdb.com/title/tt5517438/?ref_=plg_rt_1,"Added to Netflix:October 27, 2016"
66,7 Din Mohabbat In,movie,2018,TV-PG,137 min,"Given just seven days by a genie to find a girl who will fall for him, a nerdy young man embarks on a madcap and messy search for his would-be wife.","Comedies,International Movies,Music & Musicals","Mahira Khan,Sheheryar Munawar,Javed Sheikh,Hina Dilpazeer,Amna Ilyas,Mira Sethi,Rimal Ali,Salahuddin Tunio,Aamir Qureshi,Adnan Shah","Meenu Gaur,Farjad Nabi",Pakistan,https://www.imdb.com/title/tt7938400/?ref_=plg_rt_1,"Added to Netflix:May 15, 2019"
67,7 Khoon Maaf,movie,2011,TV-MA,148 min,"Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men – only to find them flawed.","Dramas,International Movies,Thrillers","Priyanka Chopra,Neil Nitin Mukesh,John Abraham,Irrfan Khan,Aleksandr Dyachenko,Annu Kapoor,Naseeruddin Shah,Vivaan Shah,Usha Uthup,Konkona Sen Sharma",Vishal Bhardwaj,India,https://www.imdb.com/title/tt1629376/?ref_=plg_rt_1,"Added to Netflix:August 2, 2018"
68,7:19,movie,2016,TV-MA,93 min,"After a devastating earthquake hits Mexico City, trapped survivors from all walks of life wait to be rescued while trying desperately to stay alive.","Dramas,International Movies","Demián Bichir,Héctor Bonilla,Oscar Serrano,Azalia Ortiz,Octavio Michel,Carmen Beato",Jorge Michel Grau,Mexico,https://www.imdb.com/title/tt5979312/?ref_=plg_rt_1,"Added to Netflix:December 23, 2016"
69,706,movie,2019,TV-14,118 min,"When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on.","Horror Movies,International Movies","Divya Dutta,Atul Kulkarni,Mohan Agashe,Anupam Shyam,Raayo S. Bakhirta,Yashvit Sancheti,Greeva Kansara,Archan Trivedi,Rajiv Pathak",Shravan Kumar,India,https://www.imdb.com/title/tt9390026/?ref_=plg_rt_1,"Added to Netflix:April 1, 2019"
70,9,movie,2009,PG-13,80 min,"In a postapocalyptic world, rag-doll robots hide in fear from dangerous machines out to exterminate them, until a brave newcomer joins the group.","Action & Adventure,Independent Movies,Sci-Fi & Fantasy","Elijah Wood,John C. Reilly,Jennifer Connelly,Christopher Plummer,Crispin Glover,Martin Landau,Fred Tatasciore,Alan Oppenheimer,Tom Kane",Shane Acker,United States,https://www.imdb.com/title/tt0472033/?ref_=plg_rt_1,"Added to Netflix:November 16, 2017"
71,90 ML,movie,2019,TV-MA,123 min,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,"Comedies,International Movies,Music & Musicals","Oviya,Masoom Shankar,Bommu Lakshmi,Monisha Ram,Tej Raj,Shree Gopika,Anson Paul,Devadarshini Chetan",Anita Udeep,India,https://www.imdb.com/title/tt8268916/?ref_=plg_rt_1,"Added to Netflix:August 13, 2019"
72,93 Days,movie,2016,TV-PG,121 min,Heroic health workers fight to contain an Ebola outbreak when a patient arrives in Lagos with symptoms of the deadly virus. Based on a true story.,"Dramas,International Movies,Thrillers","Bimbo Akintola,Somkele Iyamah,Danny Glover,Gideon Okeke,Seun Kentebe,Keppy Ekpenyong,Zara Udofia Ejoh,Bimbo Manuel,Patrick Diabuah,Tina Mba,Alastair Mackenzie,Tim Reid",Steve Gukas,Nigeria,https://www.imdb.com/title/tt5305246/?ref_=plg_rt_1,"Added to Netflix:March 5, 2020"
73,A 2nd Chance,movie,2011,PG,95 min,"A gymnast lacks the confidence she needs to reach the top. But with the help of her new coach, she has the chance to win a spot on the national team.","Children & Family Movies,Dramas,Sports Movies","Nina Pearce,Adam Tuominen,Emily Morris,Amy Handley,Carmel Johnson,Alanah Gilbert,Hapi Murphy,Lilly Blacker,Julie Kay Lumasag,Elysia Markou",Clay Glen,Australia,https://www.imdb.com/title/tt2150139/?ref_=plg_rt_1,"Added to Netflix:July 1, 2017"
74,A 3 Minute Hug,movie,2019,TV-PG,28 min,This documentary captures the joy and heartbreak of families separated by the U.S.-Mexico border sharing a short but bittersweet reunion in 2018.,"Documentaries,International Movies",,Everardo González,"Mexico,United States",https://www.imdb.com/title/tt9098586/?ref_=plg_rt_1,"Added to Netflix:October 28, 2019"
75,A Bad Moms Christmas,movie,2017,R,104 min,"Stressed-out moms Amy, Carla and Kiki are back, and the looming Christmas holiday gets even more daunting when their mothers show up for a visit.",Comedies,"Mila Kunis,Kristen Bell,Kathryn Hahn,Susan Sarandon,Christine Baranski,Jay Hernandez,Cheryl Hines,Peter Gallagher,Justin Hartley","Jon Lucas,Scott Moore","United States,China",https://www.imdb.com/title/tt6359956/?ref_=plg_rt_1,"Added to Netflix:February 14, 2020"
76,A Beautiful Life,movie,2011,TV-14,122 min,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.","Dramas,International Movies,Romantic Movies","Qi Shu,Liu Ye,Anthony Wong Chau-Sang,Liang Tian,Danying Feng,Rina Sa,Zhang Songwen,Tian Gao,Andrew Lin",Andrew Lau Wai-Keung,"China,Hong Kong",https://www.imdb.com/title/tt1934335/?ref_=plg_rt_1,"Added to Netflix:December 1, 2018"
77,A Billion Colour Story,movie,2016,TV-14,104 min,The curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,"Dramas,Independent Movies,International Movies","Dhruva Padmakumar,Gaurav Sharma,Vasuki",Padmakumar Narasimhamurthy,India,https://www.imdb.com/title/tt6289320/?ref_=plg_rt_1,"Added to Netflix:April 1, 2018"
78,A Champion Heart,movie,2018,G,90 min,"When a grieving teen must work off her debt to a ranch, she cares for a wounded horse that teaches her more about healing than she expected.","Children & Family Movies,Dramas","Mandy Grace,David de Vos,Donna Rusch,Devan Key,Isabella Mancuso,Ariana Guido",David de Vos,United States,https://www.imdb.com/title/tt4738912/?ref_=plg_rt_1,"Added to Netflix:April 14, 2020"
79,A Christmas Prince,movie,2017,TV-PG,92 min,Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,"Children & Family Movies,Dramas,Romantic Movies","Rose McIver,Ben Lamb,Alice Krige,Honor Kneafsey",Alex Zamm,United States,https://www.imdb.com/title/tt7608418/?ref_=plg_rt_1,"Added to Netflix:November 17, 2017"
80,A Christmas Prince: The Royal Baby,movie,2019,TV-PG,85 min,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery.","Children & Family Movies,Dramas,Romantic Movies","Rose McIver,Ben Lamb,Alice Krige,Honor Kneafsey,Sarah Douglas,Andy Lucas,Raj Bajaj,Richard Ashton,Tahirah Sharif,Joel McVeagh,Theo Devaney,Kevin Shen,Momo Yeung,Crystal Yu,Billy Angel",John Schultz,,https://www.imdb.com/title/tt10006006/?ref_=plg_rt_1,"Added to Netflix:December 5, 2019"
81,A Christmas Prince: The Royal Wedding,movie,2018,TV-PG,93 min,"A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol.","Children & Family Movies,Dramas,Romantic Movies","Rose McIver,Ben Lamb,Alice Krige,Simon Dutton,Honor Kneafsey,Sarah Douglas,Theo Devaney,John Guerrasio,Andy Lucas,Raj Bajaj,Richard Ashton,Billy Angel,Tahirah Sharif,Joel McVeagh",John Schultz,United States,https://www.imdb.com/title/tt8709036/?ref_=plg_rt_1,"Added to Netflix:November 30, 2018"
82,A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,movie,2016,TV-Y7,22 min,Parisian teen Marinette transforms herself into superhero Ladybug to find her lonely secret crush Adrien when he runs away from home at Christmas.,Movies,"Cristina Vee,Bryce Papenbrook,Keith Silverstein,Mela Lee,Max Mittelman,Carrie Keranen,Stephanie Sheh,Selah Victor,Ben Diskin,Erin Fitzgerald,Grant George",Thomas Astruc,"France,South Korea,Japan",https://www.imdb.com/title/tt6354574/?ref_=plg_rt_1,"Added to Netflix:December 20, 2016"
83,A Cinderella Story: Christmas Wish,movie,2019,PG,86 min,"Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle.","Children & Family Movies,Comedies,Music & Musicals","Laura Marano,Gregg Sulkin,Isabella Gomez,Johannah Newmarch,Lillian Doucet-Roche,Chanelle Peloso,Barclay Hope,Garfield Wilson",Michelle Johnston,United States,https://www.imdb.com/title/tt10326928/?ref_=plg_rt_1,"Added to Netflix:December 1, 2019"
84,A Dangerous Woman,movie,1993,R,101 min,"At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.","Dramas,Romantic Movies","Debra Winger,Barbara Hershey,Gabriel Byrne,Laurie Metcalf,John Terry,Maggie Gyllenhaal,Jake Gyllenhaal,Chloe Webb,David Strathairn",Stephen Gyllenhaal,United States,https://www.imdb.com/title/tt0106661/?ref_=plg_rt_1,"Added to Netflix:April 1, 2018"
85,A Fairly Odd Summer,movie,2014,TV-Y,68 min,"In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands.","Children & Family Movies,Comedies","Drake Bell,Daniella Monet,David Lewis,Susanne Blakeslee,Daran Norris,Scott Baio,Devon Weigel,Ella Anderson,Carter Hastings",Savage Steve Holland,United States,https://www.imdb.com/title/tt3149536/?ref_=plg_rt_1,"Added to Netflix:November 2, 2019"
86,A Family Affair,movie,2015,TV-PG,111 min,The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,"Documentaries,International Movies",Tom Fassaert,Tom Fassaert,"Netherlands,Denmark,South Africa",https://www.imdb.com/title/tt4653186/?ref_=plg_rt_1,"Added to Netflix:October 16, 2016"
87,A Family Man,movie,2016,R,110 min,A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.,Dramas,"Gerard Butler,Gretchen Mol,Alison Brie,Willem Dafoe,Alfred Molina,Maxwell Jenkins,Anupam Kher,Dustin Milligan",Mark Williams,"Canada,United States",https://www.imdb.com/title/tt1718924/?ref_=plg_rt_1,"Added to Netflix:December 15, 2019"
88,A Family Reunion Christmas,movie,2019,TV-PG,29 min,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.,Movies,"Loretta Devine,Tia Mowry-Hardrict,Anthony Alabi,Talia Jackson,Isaiah Russell-Bailey,Cameron J. Wright,Jordyn Raya James,Jackée Harry,Richard Roundtree",Robbie Countryman,United States,https://www.imdb.com/title/tt11193888/?ref_=plg_rt_1,"Added to Netflix:December 9, 2019"
89,A Flying Jatt,movie,2016,TV-PG,142 min,A timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.,"Action & Adventure,International Movies,Sci-Fi & Fantasy","Tiger Shroff,Jacqueline Fernandez,Nathan Jones,Kay Kay Menon,Amrita Singh,Gaurav Pandey,Shraddha Kapoor,Amrita Puri",Remo D'Souza,India,https://www.imdb.com/title/tt5235880/?ref_=plg_rt_1,"Added to Netflix:November 15, 2017"
90,A Fortunate Man,movie,2018,TV-MA,168 min,"A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.","Dramas,International Movies","Esben Smed,Katrine Rosenthal,Benjamin Kitter,Julie Christiansen,Tommy Kenter,Tammi Øst,Rasmus Bjerg,Ole Lemmeke,Sarah Viktoria Bjerregaard,Anders Hove,Jens Albinus",Bille August,Denmark,https://www.imdb.com/title/tt8436026/?ref_=plg_rt_1,"Added to Netflix:April 20, 2019"
91,A Futile and Stupid Gesture,movie,2018,TV-MA,102 min,"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",Comedies,"Will Forte,Domhnall Gleeson,Martin Mull,Joel McHale,Matt Lucas,Thomas Lennon,Seth Green,Jackie Tohn,Natasha Lyonne,Emmy Rossum,Elvy Yost,Matt Walsh,John Gemberling,Rick Glassman,Camille Guaty",David Wain,United States,https://www.imdb.com/title/tt5566790/?ref_=plg_rt_1,"Added to Netflix:January 26, 2018"
92,A Ghost Story,movie,2017,R,92 min,"Following a fatal car crash, a man's spirit remains stuck in the home he shared with his wife as doors into the past and future begin to open.","Dramas,Independent Movies","Casey Affleck,Rooney Mara,Liz Franke,Rob Zabrecky,Will Oldham,Sonia Acevedo",David Lowery,United States,https://www.imdb.com/title/tt6265828/?ref_=plg_rt_1,"Added to Netflix:January 7, 2020"
93,A Glimpse Inside the Mind of Charles Swan III,movie,2012,R,86 min,"When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.","Comedies,Independent Movies","Charlie Sheen,Jason Schwartzman,Bill Murray,Katheryn Winnick,Patricia Arquette,Aubrey Plaza,Mary Elizabeth Winstead,Dermot Mulroney",Roman Coppola,United States,https://www.imdb.com/title/tt2044729/?ref_=plg_rt_1,"Added to Netflix:July 15, 2018"
94,A Grand Night In: The Story of Aardman,movie,2015,TV-PG,59 min,"Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary.",Documentaries,Julie Walters,Richard Mears,United Kingdom,https://www.imdb.com/title/tt5304980/?ref_=plg_rt_1,"Added to Netflix:November 1, 2016"
95,A Gray State,movie,2017,TV-MA,93 min,"This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.",Documentaries,,Erik Nelson,United States,https://www.imdb.com/title/tt6794380/?ref_=plg_rt_1,"Added to Netflix:December 25, 2017"
96,A Haunted House,movie,2013,R,86 min,"This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.","Comedies,Horror Movies","Marlon Wayans,Essence Atkins,Cedric the Entertainer,Nick Swardson,David Koechner,Dave Sheridan,Affion Crockett,J.B. Smoove,Andrew Daly,Alanna Ubach",Michael Tiddes,United States,https://www.imdb.com/title/tt2243537/?ref_=plg_rt_1,"Added to Netflix:February 21, 2020"
97,A Haunting at Silver Falls: The Return,movie,2019,TV-MA,80 min,"When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.","Horror Movies,Independent Movies","Laura Flannery,James Cavlo,Harry Hains,Clemmie Dugdale,Dendrie Taylor,Bryan Chesters,Jennifer Dorogi,Adam Lazarre-White,Nikita Ramsey",Teo Konuralp,United States,https://www.imdb.com/title/tt6170262/?ref_=plg_rt_1,"Added to Netflix:September 17, 2019"
98,A Heavy Heart,movie,2015,TV-MA,109 min,"Long past his heyday, a still-virile boxer tries to reconnect with his daughter as he confronts the onset of a terminal, degenerative neural disorder.","Dramas,Independent Movies,International Movies","Peter Kurth,Lena Lauzemis,Lina Wendel,Edin Hasanovic,Marko Dyrlich,Peter Schneider,Reiner Schöne,Udo Kroschwald",Thomas Stuber,Germany,https://www.imdb.com/title/tt3296980/?ref_=plg_rt_1,"Added to Netflix:February 15, 2017"
99,A Home with A View,movie,2019,TV-MA,92 min,"When a neighbor blocks their view of the city with a commercial billboard, a Hong Kong family resorts to drastic, imaginative measures to take it down.","Comedies,International Movies","Francis Chun-Yu Ng,Louis Koo,Anita Yuen,Tat-Ming Cheung,Jocelyn Choi,Ng Siu-hin,Lam Suet,Anthony Wong Chau-Sang,Lo Hoi-pang",Herman Yau,Hong Kong,https://www.imdb.com/title/tt8443432/?ref_=plg_rt_1,"Added to Netflix:April 30, 2019"
100,A Land Imagined,movie,2019,TV-MA,95 min,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,"Dramas,International Movies","Peter Yu,Liu Xiaoyi,Guo Yue,Ishtiaque Zico,Jack Tan",Yeo Siew Hua,"France,Netherlands,Singapore",https://www.imdb.com/title/tt8726116/?ref_=plg_rt_1,"Added to Netflix:April 13, 2019"
