,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
1269,Stories by Rabindranath Tagore,tvshow,2015,TV-PG,1 Season,The writings of Nobel Prize winner Rabindranath Tagore come to life in this collection of tales set in early-20th-century Bengal.,"International TV Shows,TV Dramas",,Anurag Basu,India,https://www.imdb.com/title/tt4853764/?ref_=plg_rt_1,"Added to Netflix:July 5, 2018"
1270,StoryBots Super Songs,tvshow,2016,TV-Y,1 Season,"Characters from the popular StoryBots apps for early childhood education give musical lessons on math, science, history, behaviors, emotions and more.",Kids' TV,"Judy Greer,Jeff Gill,Erin Fitzgerald,Fred Tatasciore,Gregg Spiridellis",,United States,https://www.imdb.com/title/tt6163070/?ref_=plg_rt_1,"Added to Netflix:October 7, 2016"
1271,Stranger,tvshow,2017,TV-MA,1 Season,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.","Crime TV Shows,International TV Shows,Korean TV Shows","Seung-woo Cho,Doona Bae,Joon-hyuk Lee,Kyeong-yeong Lee,Jae-myung Yoo,Hye-sun Shin",,South Korea,https://www.imdb.com/title/tt6461346/?ref_=plg_rt_1,"Added to Netflix:November 1, 2017"
1272,Stranger Things,tvshow,2019,TV-14,3 Seasons,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl.","TV Horror,TV Mysteries,TV Sci-Fi & Fantasy","Winona Ryder,David Harbour,Finn Wolfhard,Millie Bobby Brown,Gaten Matarazzo,Caleb McLaughlin,Natalia Dyer,Charlie Heaton,Cara Buono,Noah Schnapp,Matthew Modine,Joe Keery,Dacre Montgomery,Sadie Sink,Paul Reiser,Sean Astin",,United States,https://www.imdb.com/title/tt4574334/?ref_=plg_rt_1,"New Season Added:July 4, 2019"
1273,Strangers from Hell,tvshow,2019,TV-MA,1 Season,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.,"International TV Shows,Korean TV Shows,TV Horror","Lee Dong-wook,Im Si-wan,Lee Jung-eun,Lee Hyun-wook,Park Jong-hwan,Lee Joong-ok,Ahn Eun-jin",,South Korea,https://www.imdb.com/title/tt10613844/?ref_=plg_rt_1,"Added to Netflix:May 15, 2020"
1274,Street Food,tvshow,2019,TV-G,1 Season,Embark on a global cultural journey into street food and discover the stories of the people who create the flavorful dishes.,Docuseries,,,United States,https://www.imdb.com/title/tt10050778/?ref_=plg_rt_1,"Added to Netflix:April 26, 2019"
1275,Stretch Armstrong & the Flex Fighters,tvshow,2018,TV-Y7,2 Seasons,Jake Armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.,Kids' TV,"Scott Menville,Steven Yeun,Ogie Banks,Wil Wheaton,Keith David,Miguel Ferrer,David Kaye,Kate Mulgrew,Nazneen Contractor,Felicia Day",,United States,https://www.imdb.com/title/tt1379164/?ref_=plg_rt_1,"New Season Added:September 7, 2018"
1276,Strong,tvshow,2016,TV-14,1 Season,Gabrielle Reece hosts a transformative competition of tough fitness challenges as 10 women partner with 10 elite personal trainers.,Reality TV,Gabrielle Reece,,United States,https://www.imdb.com/title/tt4698826/?ref_=plg_rt_1,"Added to Netflix:October 1, 2018"
1277,Stunt Science,tvshow,2018,TV-MA,1 Season,"When it comes to daring stunts and outrageous pranks, we often wonder: What were they thinking? This high-octane series tries to find some answers.","British TV Shows,International TV Shows,Reality TV",,,United Kingdom,https://www.imdb.com/title/tt9011114/?ref_=plg_rt_1,"Added to Netflix:October 15, 2018"
1278,Styling Hollywood,tvshow,2019,TV-14,1 Season,"Whether styling superstars or elevating A-list homes, couple Jason Bolden and Adair Curtis of JSN Studio connect famous clientele with the chicest looks.",Reality TV,"Jason Bolden,Adair Curtis",,,https://www.imdb.com/title/tt10715202/?ref_=plg_rt_1,"Added to Netflix:August 30, 2019"
1279,Şubat,tvshow,2013,TV-MA,1 Season,"An orphan subjected to tests that gave him superpowers is rescued and raised on Istanbul's streets, where he falls for a reporter linked to his past.","Crime TV Shows,International TV Shows,TV Dramas","Alican Yücesoy,Melisa Sözen,Musa Uzunlar,Serkan Ercan,Özkan Uğur,Ülkü Duru,Tansu Biçer,Nadir Sarıbacak,Sermet Yeşil,Ayhan Kavas",,Turkey,https://www.imdb.com/title/tt2543258/?ref_=plg_rt_1,"Added to Netflix:January 17, 2017"
1280,Suburra: Blood on Rome,tvshow,2019,TV-MA,2 Seasons,"In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.","Crime TV Shows,International TV Shows,TV Dramas","Alessandro Borghi,Giacomo Ferrara,Eduardo Valdarnini,Francesco Acquaroli,Filippo Nigro,Claudia Gerini,Adamo Dionisi,Barbara Chichiarelli,Federico Tocci,Gerasimos Skiadaresis,Elisabetta De Palo,Carlotta Antonelli,Renato Marchetti,Paola Sotgiu",,Italy,https://www.imdb.com/title/tt7197684/?ref_=plg_rt_1,"New Season Added:February 22, 2019"
1281,Sudden,tvshow,2013,TV-14,1 Season,A car accident sends four lawyers spiraling in different directions as they scramble to rebuild their shattered lives.,"International TV Shows,Romantic TV Shows,TV Dramas","Rui En,Romeo Tan,Rebecca Lim,Zhang Zhenhuan",,,,"Added to Netflix:October 1, 2017"
1282,Sugar Rush,tvshow,2019,TV-PG,2 Seasons,Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.,Reality TV,"Candace Nelson,Adriano Zumbo,Hunter March",,United States,https://www.imdb.com/title/tt8680560/?ref_=plg_rt_1,"New Season Added:July 26, 2019"
1283,Sugar Rush Christmas,tvshow,2019,TV-PG,1 Season,"It's everything you love about ""Sugar Rush"" – with a holly jolly holiday twist – in this Christmas-themed spin on competitive baking.",Reality TV,"Hunter March,Candace Nelson,Adriano Zumbo",,United States,https://www.imdb.com/title/tt11168116/?ref_=plg_rt_1,"Added to Netflix:November 29, 2019"
1284,Suits,tvshow,2018,TV-MA,1 Season,A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,"International TV Shows,Korean TV Shows,TV Comedies","Jang Dong-gun,Park Hyung-sik,Jin Hee-kyung,Chae Jung-an,Ko Sung-hee,Choi Guy-hwa,Kim Young-ho,Lee Sang-yi",,South Korea,https://www.imdb.com/title/tt8084058/?ref_=plg_rt_1,"Added to Netflix:December 1, 2019"
1285,Super Bheem,tvshow,2019,TV-Y,1 Season,"In this 3D-animated spinoff from the Chhota Bheem series, valiant superhero Bheem goes beyond his village to fight the good fight across the universe.",Kids' TV,"Sonal Kaushal,Rupa Bhimani,Julie Tejwani,Sabina Malik,Jigna Bharadhwaj,Rajesh Kawa",,,,"Added to Netflix:June 28, 2019"
1286,Super Drags,tvshow,2018,TV-MA,1 Season,"In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.","International TV Shows,TV Comedies","Fernando Mendonça,Sérgio Cantú,Wagner Follare,Pabllo Vittar,Silvetty Montilla,Rapha Vélez,Sylvia Salustti,Guilherme Briggs",,Brazil,https://www.imdb.com/title/tt8912244/?ref_=plg_rt_1,"Added to Netflix:November 9, 2018"
1287,Super Monsters,tvshow,2019,TV-Y,3 Seasons,Preschool kids whose parents are the world's most famous monsters try to master their special powers while preparing for kindergarten.,Kids' TV,"Elyse Maloway,Vincent Tong,Erin Matthews,Andrea Libman,Alessandro Juliani,Nicole Anthony,Ian James Corlett,Britt McKillip,Kathleen Barr,Diana Kaarina",,,https://www.imdb.com/title/tt6214876/?ref_=plg_rt_1,"New Season Added:October 4, 2019"
1288,Super Monsters Monster Party,tvshow,2018,TV-Y,1 Season,"Sing along and move to this groovy collection of music videos featuring monster friends Katya, Lobo, Zoe, Drac, Cleo and Frankie!",Kids' TV,"Elyse Maloway,Vincent Tong,Erin Matthews,Andrea Libman,Alessandro Juliani,Nicole Anthony,Ian James Corlett,Britt McKillip,Kathleen Barr,Diana Kaarina",,,https://www.imdb.com/title/tt6214876/?ref_=plg_rt_1,"Added to Netflix:September 14, 2018"
1289,Super Monsters Monster Pets,tvshow,2019,TV-Y,1 Season,The adorably magical Monster Pets star in a series of short adventures that are big on fun – and full of surprises!,Kids' TV,"Erin Mathews,Kathleen Barr,Chiara Zanni,Rebecca Shoichet,Sabrina Pitre,Ingrid Nilson,Alessandro Juliani,Elyse Maloway,Vincent Tong",,United States,https://www.imdb.com/title/tt10370958/?ref_=plg_rt_1,"Added to Netflix:June 7, 2019"
1290,Super Wings,tvshow,2017,TV-Y,2 Seasons,A cheerful jet and his transforming pals strive to find peaceful solutions to their problems while delivering packages to children around the globe.,"Kids' TV,Korean TV Shows","Luca Padovan,Evan Smolin,Junah Jang,Colin Critchley",,"United States,South Korea,China",https://www.imdb.com/title/tt3600266/?ref_=plg_rt_1,"New Season Added:December 1, 2017"
1291,Supergirl,tvshow,2019,TV-14,5 Seasons,"To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City.","TV Action & Adventure,TV Sci-Fi & Fantasy","Melissa Benoist,Mehcad Brooks,Chyler Leigh,Jeremy Jordan,David Harewood,Calista Flockhart,Emma Tremblay,Adrian Pasdar,Katie McGrath,David St. Louis,Odette Annable,Floriana Lima,Erica Durance",Jesse Warn,United States,https://www.imdb.com/title/tt4016454/?ref_=plg_rt_1,"New Season Added:May 25, 2020"
1292,Supernatural,tvshow,2019,TV-14,15 Seasons,"Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters.","Classic & Cult TV,TV Action & Adventure,TV Horror","Jared Padalecki,Jensen Ackles,Mark Sheppard,Misha Collins,Jim Beaver,Andrea Menard,Samantha Smith,Mark Pellegrino,Alexander Calvert",Phil Sgriccia,United States,https://www.imdb.com/title/tt0460681/?ref_=plg_rt_1,"New Season Added:June 5, 2020"
1293,Surviving Escobar - Alias JJ,tvshow,2017,TV-MA,1 Season,"As the Medellín Cartel crumbles, Pablo Escobar's No. 1 hit man struggles to stay alive and gain respect in the prison hierarchy.","Crime TV Shows,International TV Shows,Spanish-Language TV Shows","Juan Pablo Urrego,Amparo Grisales,Nicole Santamaría,Elkin Díaz,Francisco Javier Rueda,Ramsés Ramos,Lina Marcela Castrillón,Toto Vega,Camilo Sáenz,Mijail Mulkay,Natasha Klauss,Nelson Camayo",,,https://www.imdb.com/title/tt6809396/?ref_=plg_rt_1,"Added to Netflix:August 1, 2017"
1294,Surviving R. Kelly,tvshow,2019,TV-MA,1 Season,"In this documentary series on the tangled history of allegations against musician R. Kelly, women give detailed accounts of sexual and mental abuse.","Crime TV Shows,Docuseries",R. Kelly,,United States,https://www.imdb.com/title/tt8385496/?ref_=plg_rt_1,"Added to Netflix:September 15, 2019"
1295,Swami Baba Ramdev: The Untold Story,tvshow,2018,TV-14,1 Season,"Born into poverty and denied an education, a village boy overcomes society’s obstacles to become India’s foremost spiritual guru, revered by millions.","International TV Shows,TV Dramas","Naman Jain,Kranti Prakash Jha,Tej Sapru,Chetan Pandit,Hitesh Bhardwaj,Sadhil Kapoor",,,,"Added to Netflix:May 1, 2018"
1296,Switched,tvshow,2018,TV-MA,1 Season,"High schooler Ayumi's perfect world evaporates when her envious classmate Zenko somehow steals her body, her boyfriend and her life.","International TV Shows,TV Dramas,TV Mysteries","Daiki Shigeoka,Tomohiro Kamiyama,Kaya Kiyohara,Miu Tomita,Reika Kirishima,Shinji Rokkaku,Miu Suzuki,Riko Hisada,Megumi Seki,Shoko Nakajima",,Japan,https://www.imdb.com/title/tt8747882/?ref_=plg_rt_1,"Added to Netflix:August 1, 2018"
1297,Sword Art Online,tvshow,2014,TV-MA,2 Seasons,A video game whiz helps create a new technology that enables players to guide their online avatars with their own bodies – but a dark twist emerges.,"Anime Series,International TV Shows","Yoshitsugu Matsuoka,Haruka Tomatsu,Ayana Taketatsu,Kanae Ito,Rina Hidaka,Ayahi Takagaki,Hiroaki Hirata,Hiroki Yasumoto,Saori Hayami,Koichi Yamadera",,Japan,https://www.imdb.com/title/tt2250192/?ref_=plg_rt_1,"New Season Added:September 10, 2019"
1298,Sword Art Online Alternative: Gun Gale Online,tvshow,2018,TV-MA,1 Season,College student Karen takes up Gun Gale Online and gets a reputation as the Pink Demon. Then her gaming buddy Pitohui asks her to join the Squad Jam.,"Anime Series,International TV Shows","Tomori Kusunoki,Yoko Hikasa,Kazuyuki Okitsu,Chinatsu Akasaki",,Japan,https://www.imdb.com/title/tt7978710/?ref_=plg_rt_1,"Added to Netflix:February 1, 2019"
1299,SWORDGAI The Animation,tvshow,2018,TV-MA,2 Seasons,"A young man becomes host to a legendary infernal sword and, with the fate of humanity now in his arm, wields its demonic power against his enemies.","Anime Series,International TV Shows","Yuto Uemura,Yuuka Aisaka,Nobunaga Shimazaki,Yuuichirou Umehara,Toshihiko Seki,Jouji Nakata,Rina Satou,Tomokazu Sugita,Hiro Shimono,Ayane Sakura,Urara Takano,Kohei Murakami,Maaya Uchida,Takaya Kuroda,Michiko Neya,Takaya Hashi",,Japan,https://www.imdb.com/title/tt7415066/?ref_=plg_rt_1,"New Season Added:July 30, 2018"
1300,Sym-Bionic Titan,tvshow,2010,TV-PG,1 Season,"Aliens fleeing their planet land on Earth, pose as teenagers and fight off mutant space monsters by joining forces to become a powerful giant robot.",Kids' TV,"Tara Strong,Kevin Thoms,Brian Posehn,John DiMaggio,Tim Russ,Don Leslie,Kari Wahlgren",,United States,https://www.imdb.com/title/tt1709198/?ref_=plg_rt_1,"Added to Netflix:December 15, 2019"
1301,Tabula Rasa,tvshow,2017,TV-MA,1 Season,"When a young woman with amnesia becomes a key figure in a missing persons case, she must reconstruct her memories to clear her name.","International TV Shows,TV Dramas,TV Mysteries","Veerle Baetens,Stijn Van Opstal,Jeroen Perceval,Hilde Van Mieghem,Gene Bervoets,Peter Van den Begin,Natali Broods",,Belgium,https://www.imdb.com/title/tt5197860/?ref_=plg_rt_1,"Added to Netflix:March 15, 2018"
1302,Taco Chronicles,tvshow,2019,TV-PG,1 Season,"Many of the most popular taco styles have long, rich, little-known histories. Explore some of them in this eye-opening, mouth-watering food adventure.","Docuseries,International TV Shows,Reality TV",,,United States,https://www.imdb.com/title/tt10242848/?ref_=plg_rt_1,"Added to Netflix:July 12, 2019"
1303,Take My Brother Away,tvshow,2018,TV-14,1 Season,"Bickering siblings Shi Miao and Shi Fen tackle friendship matters, school drama and the pitfalls of growing up with little parental supervision.","International TV Shows,TV Comedies,TV Dramas","Sun Qian,Joseph Zeng,Lv Xiao Yu,Hu Yong Tao,Wang Xu Dong,Ma Bai Quan",Han Qing,China,https://www.imdb.com/title/tt8894324/?ref_=plg_rt_1,"Added to Netflix:August 24, 2018"
1304,Taken,tvshow,2018,TV-14,2 Seasons,"After a personal tragedy upends his life, a highly skilled former Green Beret is drawn into a career as a secret government operative.","Crime TV Shows,TV Action & Adventure,TV Thrillers","Clive Standen,Jennifer Beals,Gaius Charles,Brooklyn Sudano,Monique Gabriela Curnen,Michael Irby,James Landry Hébert,Jose Pablo Cantillo,James Landry Hebert",,"France,United States",https://www.imdb.com/title/tt5052460/?ref_=plg_rt_1,"New Season Added:January 12, 2019"
1305,Tales by Light,tvshow,2018,TV-PG,3 Seasons,"Follow renowned photographers as they explore far-flung locales, capturing extraordinary images that present nature and culture in a new light.","Docuseries,International TV Shows,Science & Nature TV","Darren Jew,Art Wolfe,Krystle Wright,Peter Eastway,Richard l’Anson,Jack Thompson,Jonathan Scott,Angela Scott,Eric Cheng,Stephen Dupont",,Australia,https://www.imdb.com/title/tt5350276/?ref_=plg_rt_1,"New Season Added:January 5, 2019"
1306,Tales of the City,tvshow,2019,TV-MA,1 Season,"Returning to San Francisco after a long absence, Mary Ann Singleton reunites with the community of characters at 28 Barbary Lane.",TV Dramas,"Laura Linney,Ellen Page,Olympia Dukakis,Paul Gross,Murray Bartlett,Barbara Garrick,Charlie Barnett,Garcia,May Hong,Jen Richards,Victor Garber,Ashley Park,Christopher Larkin,Zosia Mamet,Molly Ringwald,Daniela Vega",,United States,https://www.imdb.com/title/tt7087260/?ref_=plg_rt_1,"Added to Netflix:June 7, 2019"
1307,Tales of the City (1993),tvshow,1993,TV-MA,1 Season,"In 1976, naive Mary Ann Singleton moves to San Francisco and finds a new family in her bohemian landlady and the eclectic residents at 28 Barbary Lane.",TV Dramas,"Olympia Dukakis,Donald Moffat,Laura Linney,Marcus D'Amico,Billy Campbell,Thomas Gibson,Paul Gross,Barbara Garrick,Chloe Webb,Nina Foch,Parker Posey,Stanley DeSantis",,"United Kingdom,United States",https://www.imdb.com/title/tt0106148/?ref_=plg_rt_1,"Added to Netflix:June 28, 2019"
1308,Talking Tom and Friends,tvshow,2017,TV-G,1 Season,"Full of funny one-liners and always ready for an adventure, a talking cat and his equally chatty animal cohorts set out to become famous.","Kids' TV,TV Comedies","Colin Hanks,Tom Kenny,James Adomian,Lisa Schwartz,Maria Bamford",,Cyprus,https://www.imdb.com/title/tt4648640/?ref_=plg_rt_1,"Added to Netflix:February 15, 2020"
1309,Tango,tvshow,2018,TV-14,1 Season,Shocking secrets begin to unravel when the aftermath of a car crash leaves four best friends questioning the truth of their relationships.,"International TV Shows,Romantic TV Shows,TV Dramas","Bassel Khayyat,Daniella Rahme,Bassam Moughneih,Dana Mardini,Youssef Haddad,Talal Jarday,Sameera Barody",,Lebanon,https://www.imdb.com/title/tt8171410/?ref_=plg_rt_1,"Added to Netflix:April 3, 2019"
1310,Tayee,tvshow,2018,TV-MA,1 Season,An Egyptian doctor becomes a police informant and uses his rare gift of tracking ancient artifacts in the smuggling business.,"International TV Shows,TV Dramas","Amr Youssef,Amr Abdel Guelil,Saba Mubarak",,Egypt,https://www.imdb.com/title/tt8413890/?ref_=plg_rt_1,"Added to Netflix:February 5, 2019"
1311,Tayo the Little Bus,tvshow,2014,TV-Y,2 Seasons,"As they learn their routes around the busy city, Tayo and his little bus friends discover new sights and go on exciting adventures every day.","Kids' TV,Korean TV Shows","Robyn Slade,Kami Desilets",,South Korea,https://www.imdb.com/title/tt3270208/?ref_=plg_rt_1,"New Season Added:July 1, 2019"
1312,Teasing Master Takagi-san,tvshow,2019,TV-PG,1 Season,"Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine.","Anime Series,International TV Shows,Romantic TV Shows","Rie Takahashi,Yuki Kaji,Konomi Kohara,M・A・O,Yui Ogura,Yuma Uchida,Kotori Koiwai,Nobuhiko Okamoto,Fukushi Ochiai",,Japan,https://www.imdb.com/title/tt7808344/?ref_=plg_rt_1,"Added to Netflix:December 6, 2019"
1313,Terrace House: Aloha State,tvshow,2017,TV-14,4 Seasons,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.","International TV Shows,Reality TV","You,Reina Triendl,Ryota Yamasato,Yoshimi Tokui,Azusa Babazono,Kentaro",,"United States,Japan",https://www.imdb.com/title/tt6588218/?ref_=plg_rt_1,"New Season Added:September 26, 2017"
1314,Terrace House: Boys & Girls in the City,tvshow,2016,TV-14,2 Seasons,"A new set of six men and women start their lives together under one roof. All they get is a fabulous home and a car. As always, there is no script.","International TV Shows,Reality TV","You,Reina Triendl,Ryota Yamasato,Yoshimi Tokui,Azusa Babazono,Ayumu Mochizuki,Kentaro",,Japan,https://www.imdb.com/title/tt4790546/?ref_=plg_rt_1,"New Season Added:April 1, 2016"
1315,Terrace House: Opening New Doors,tvshow,2018,TV-14,6 Seasons,"A group of young people – including a chef, a snowboarder and an ice hockey player – gather in the Karuizawa woods while pursuing their dreams.","International TV Shows,Reality TV","You,Reina Triendl,Yoshimi Tokui,Azusa Babazono,Ryota Yamasato,Shono Hayama",,Japan,https://www.imdb.com/title/tt7776244/?ref_=plg_rt_1,"New Season Added:March 12, 2019"
1316,Terrace House: Tokyo 2019-2020,tvshow,2019,TV-MA,3 Seasons,"Six strangers share a fabulous house in Tokyo, looking for love while living under the same roof. With no script, what happens next is all up to them.","International TV Shows,Reality TV","You,Reina Triendl,Yoshimi Tokui,Azusa Babazono,Ryota Yamasato,Shono Hayama",,Japan,https://www.imdb.com/title/tt10686814/?ref_=plg_rt_1,"New Season Added:April 7, 2020"
1317,Terrorism Close Calls,tvshow,2018,TV-MA,1 Season,Law enforcement officials look back on attempted terrorist attacks that were thwarted in the nick of time.,"Crime TV Shows,Docuseries,International TV Shows",,,"United States,Czech Republic",https://www.imdb.com/title/tt6775816/?ref_=plg_rt_1,"Added to Netflix:October 26, 2018"
1318,Th Eena Meena Deeka Chase Comedy Show,tvshow,2015,TV-G,1 Season,"A hungry fox and three resourceful, surprisingly formidable birds turn the animal kingdom on its head in this lively animated series.","Kids' TV,TV Comedies","Sanjay Keni,Priya Raina",Dheeraj Berry,India,https://www.imdb.com/title/tt5753428/?ref_=plg_rt_1,"Added to Netflix:March 31, 2018"
1319,Thackeray,tvshow,2019,TV-14,1 Season,"From controversial cartoonist to powerful Mumbai politician, this biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray.",TV Shows,,,India,https://www.imdb.com/title/tt7777196/?ref_=plg_rt_1,"Added to Netflix:May 25, 2019"
1320,That '70s Show,tvshow,2005,TV-14,8 Seasons,"Feel groovy in 1970s suburbia, where a teen and his pals hang in the basement, listening to rock and indulging other hazy benefits of '70s culture.",TV Comedies,"Topher Grace,Mila Kunis,Ashton Kutcher,Danny Masterson,Laura Prepon,Wilmer Valderrama,Debra Jo Rupp,Kurtwood Smith,Don Stark,Tanya Roberts,Tommy Chong,Lisa Robin Kelly",,United States,https://www.imdb.com/title/tt0165598/?ref_=plg_rt_1,"New Season Added:November 1, 2017"
1321,"That Winter, the Wind Blows",tvshow,2013,TV-MA,1 Season,"Seeing the chance to enrich himself by deceiving a blind heiress, clever con man Oh Soo just does what comes naturally – but his plans soon change.","International TV Shows,Korean TV Shows,Romantic TV Shows","Zo In-sung,Song Hye-kyo,Kim Bum,Jung Eun-ji,Bae Jong-ok,Young-hoon Kim",,South Korea,https://www.imdb.com/title/tt2806646/?ref_=plg_rt_1,"Added to Netflix:April 1, 2019"
1322,The 10 Sins,tvshow,2018,TV-14,1 Season,"In this social drama of sin and remorse, a man reels at the discovery that his wife has been unfaithful, and gives her an ultimatum.","International TV Shows,TV Dramas","Abdul Mohsen Alnimer,Haifa Hussien,Qahtan Alqahtani,Mohammed Sefer,Abdulla Bu Shehri",,,,"Added to Netflix:March 22, 2019"
1323,The 100,tvshow,2019,TV-14,6 Seasons,"A century after Earth was devastated by a nuclear apocalypse, 100 space station residents are sent to the planet to determine whether it's habitable.","TV Action & Adventure,TV Dramas,TV Sci-Fi & Fantasy","Eliza Taylor,Paige Turco,Bob Morley,Marie Avgeropoulos,Christopher Larkin,Henry Ian Cusick,Isaiah Washington,Lindsey Morgan,Devon Bostick,Richard Harmon,Ricky Whittle,Jarod Joseph,Chelsey Reist,Sachin Sahel,Adina Porter",,United States,https://www.imdb.com/title/tt2661044/?ref_=plg_rt_1,"New Season Added:August 14, 2019"
1324,The 43,tvshow,2019,TV-MA,1 Season,This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.,"Crime TV Shows,Docuseries,International TV Shows",Paco Ignacio Taibo II,,,https://www.imdb.com/title/tt9789272/?ref_=plg_rt_1,"Added to Netflix:February 15, 2019"
1325,The 4400,tvshow,2007,TV-14,4 Seasons,"4400 people who vanished over the course of five decades suddenly reappear. None have aged, and slowly it's revealed that they have mysterious powers.","TV Dramas,TV Mysteries,TV Sci-Fi & Fantasy","Joel Gretsch,Jacqueline McKenzie,Patrick John Flueger,Conchita Campbell,Chad Faust,Richard Kahan,Mahershala Ali,Billy Campbell",,"United States,United Kingdom",https://www.imdb.com/title/tt0389564/?ref_=plg_rt_1,"New Season Added:September 1, 2013"
1326,The A List,tvshow,2018,TV-PG,1 Season,"Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama.","British TV Shows,International TV Shows,TV Dramas","Lisa Ambalavanar,Ellie Duckles,Savannah Baker,Cian Barry,Eleanor Bennett,Jacob Dudman,Rosie Dwyer,Jack Kane,Max Lohan,Nneka Okoye,Micheal Ward,Georgina Sadler,Indianna Ryan",,United Kingdom,https://www.imdb.com/title/tt9185110/?ref_=plg_rt_1,"Added to Netflix:August 30, 2019"
1327,The Adjusters,tvshow,2010,TV-PG,2 Seasons,"An insurance adjuster investigates cases of possible fraud while hiding a romance with a colleague, unaware that someone he trusts is toying with him.","International TV Shows,TV Dramas","Rynn Lim,Chris Tong,Aric Ho,Chan Fong",,,,"New Season Added:September 18, 2017"
1328,The Adventures of Puss in Boots,tvshow,2018,TV-Y7,6 Seasons,"The world's greatest feline fighter, lover and milk connoisseur takes on daring adventures in exotic locations in this family-friendly comedy series.","Kids' TV,TV Comedies","Eric Bauza,Jayma Mays,Grey DeLisle,Paul Rugg,Joshua Rush,Candi Milo,Laraine Newman",,United States,https://www.imdb.com/title/tt3807034/?ref_=plg_rt_1,"New Season Added:January 26, 2018"
1329,The Adventures of Sonic the Hedgehog,tvshow,1993,TV-Y7,1 Season,"Hyper hedgehog Sonic and his cohort Miles ""Tails"" Prower defend the planet Mobius against Dr. Robotnik and his evil schemes in this animated series.",Kids' TV,"Jaleel White,Long John Baldry,Garry Chalk",,"United States,Canada",https://www.imdb.com/title/tt0222518/?ref_=plg_rt_1,"Added to Netflix:April 18, 2018"
1330,The Alcàsser Murders,tvshow,2019,TV-MA,1 Season,New interviews and an up-to-date analysis of evidence shed light on the 1992 murders of three girls in Spain and their profound impact on the nation.,"Crime TV Shows,Docuseries,International TV Shows",,Elías León,Spain,https://www.imdb.com/title/tt8035424/?ref_=plg_rt_1,"Added to Netflix:June 15, 2019"
1331,The American Bible Challenge,tvshow,2013,TV-G,2 Seasons,"Join host Jeff Foxworthy as contestants test their knowledge of all things biblical, competing to win money for the charities of their choice.",Reality TV,Jeff Foxworthy,Michael Simon,United States,https://www.imdb.com/title/tt2246424/?ref_=plg_rt_1,"New Season Added:June 15, 2020"
1332,The Andy Griffith Show,tvshow,1967,TV-G,8 Seasons,"Homespun humor and easygoing Sheriff Andy Taylor are at the center of this nostalgic look at Mayberry, a small town filled with lovable characters.","Classic & Cult TV,TV Comedies","Andy Griffith,Ron Howard,Don Knotts,Frances Bavier,Howard McNear,Hope Summers",,United States,https://www.imdb.com/title/tt0053479/?ref_=plg_rt_1,"New Season Added:July 1, 2017"
1333,The Apartment,tvshow,2014,TV-14,1 Season,"With their eyes on the grand prize, amateur designers push their creative limits in this reality competition show hosted by design icon Jamie Durie.","International TV Shows,Reality TV","Jamie Durie,Laurence Llewelyn-Bowen",,Singapore,https://www.imdb.com/title/tt2389566/?ref_=plg_rt_1,"Added to Netflix:April 1, 2020"
1334,The Assassination of Gianni Versace,tvshow,2018,TV-MA,1 Season,"Defining moments in Andrew Cunanan's life, starting in childhood, lead up to a 1997 murder spree that kills five, including fashion icon Gianni Versace.","Crime TV Shows,TV Dramas,TV Thrillers","Edgar Ramírez,Darren Criss,Ricky Martin,Penélope Cruz",,United States,https://www.imdb.com/title/tt8010592/?ref_=plg_rt_1,"Added to Netflix:March 6, 2019"
1335,The Bachelor,tvshow,2009,TV-14,1 Season,A single man searches for his soulmate through a series of dates with 25 contestants ready to romance him for a chance at love.,"Reality TV,Romantic TV Shows",,,,,"Added to Netflix:December 1, 2019"
1336,The Beat,tvshow,2012,TV-MA,1 Season,"The artistic pursuits of two childhood friends, an aspiring singer and a talented dancer, lead them to four other 20-somethings in a drumming group.","International TV Shows,TV Dramas","Henley Hii,Yise Loo,Aric Ho,Tiffany Leong,Issac Dang,Christy Yow",,,,"Added to Netflix:September 18, 2017"
