,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
209,Freaky Friday (2018),movie,2018,TV-G,93 min,"In Disney’s madcap musical comedy about a body-swapping mother and daughter, Ellie is a feisty sixteen-year-old trying to assert her independence. Katherine is a stressed mom who can’t understand her stubborn teenager. There’s a big confrontation when Katherine won’t allow Ellie to join “The Hunt,” an all-night scavenger quest. When they both angrily wish each other could see things her way, the power of an hourglass causes them to magically switch bodies. Now they must spend the day in each other’s shoes while they hunt down the matching hourglass so they can change back to their true selves.","Comedy,Coming of Age,Fantasy","Cozi Zuehlsdorff,Heidi Blickenstaff,Jason Maybaum,Alex Désert,Ricky He,Kahyun Kim",Steve Carr,United States,https://www.imdb.com/title/tt7631348/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
210,Free Solo,movie,2018,TV-PG,101 min,"A stunning, intimate and unflinching portrait of free solo climber Alex Honnold, as he prepares to achieve his lifelong dream: scaling the face of the world’s most famous rock – the 3,200-foot El Capitan in Yosemite National Park – without a rope. Renowned filmmakers E. Chai Vasarhelyi and Jimmy Chin capture the death-defying climb with exquisite artistry and masterful, vertigo-inducing camerawork.","Action-Adventure,Documentary,Sports","Alex Honnold,Tommy Caldwell","Elizabeth Vasarhelyi,Jimmy Chin",United States,https://www.imdb.com/title/tt7775622/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
211,Frenemies,movie,2012,TV-G,88 min,"Geek vs. chic…beauty vs. beast…downtown vs. uptown…how do you know?  Follow the lives of three very different sets of friends, each dealing with the ups and downs of friendship. As all three sets weave through each other's lives, they ultimately need to work out their differences to figure out what friendships mean to them.","Anthology,Comedy,Coming of Age","Zendaya ,Bella Thorne,Mary Mouser,Nick Robinson,Stefanie Scott,Connor Price",Daisy Mayer,United States,https://www.imdb.com/title/tt1865368/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
212,Frozen,movie,2013,PG,105 min,"Fearless optimist Anna teams up with rugged mountain man Kristoff and his loyal reindeer Sven in an epic journey to find Anna's sister Elsa, whose icy powers have trapped the kingdom of Arendelle in eternal winter. Encountering Everest-like conditions, mystical trolls and a hilarious snowman named Olaf, will the trio find Elsa in time to save Arendelle?","Animation,Fantasy,Kids","Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Santino Fontana,Alan Tudyk","Chris Buck,Jennifer Lee",United States,https://www.imdb.com/title/tt2294629/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
213,Frozen II,movie,2019,PG,107 min,"Why was Elsa born with magical powers? What truths about the past await Elsa as she ventures into the unknown to the enchanted forests and dark seas beyond Arendelle? The answers are calling her but also threatening her kingdom. Together with Anna, Kristoff, Olaf and Sven, she'll face a dangerous but remarkable journey. In Frozen, Elsa feared her powers were too much for the world. In Frozen II, she must hope they are enough.","Action-Adventure,Animation,Family","Kristen Bell,Idina Menzel,Josh Gad,Jonathan Groff,Sterling Brown,Evan Wood","Chris Buck,Jennifer Lee",United States,https://www.imdb.com/title/tt4520988/?ref_=plg_rt_1,"Added to Disney+:March 14, 2020"
214,Full-Court Miracle,movie,2003,TV-G,95 min,"The life of Lamont Carr inspired this cross-cultural, spiritual story of an African-American former college basketball star who is convinced by a group of Jewish school boys to coach their winless basketball team. The boys are also studying the miraculous Chanukah story of Judah and the Maccabees and, finding similarities between Lamont and Judah, they become convinced that he is an incarnation of the Jewish hero. The importance of perseverance, teamwork, the pursuit of dreams, faith and the miracle of light are presented in a stirring and welcoming manner as the coach and young team build toward the day of the championship game.","Coming of Age,Drama,Sports","Alex Linz,R.H. Thomson,Sean Marquette,Jase Blankfort,Erik Knudsen,David Sazant",Stuart Gillard,United States,https://www.imdb.com/title/tt0382142/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
215,Fun and Fancy Free,movie,1947,G,74 min,"This delightful gem not only sparkles with charm, but is rich in history-making Disney moments. It was the last animated feature starring Walt Disney as the voice of Mickey Mouse, and the only film featuring four of Walt's most famous characters:  Mickey Mouse, Donald Duck, Goofy and Jiminy Cricket. In Disney's classic tradition of great storytelling, unforgettable characters, music and adventure, Jiminy Cricket hosts two lively tales:  Bongo, the whimsical story of a little circus bear who proves that the size of his heart and brain is bigger than the most bearish bully; and Mickey and the Beanstalk, where Mickey, Donald and Goofy confront Willie the Giant in Disney's animated adaptation of ""Jack and the Beanstalk.""","Action-Adventure,Animation,Comedy","Edgar Bergen,Dinah Shore,Luana Patten,Clarence Nash,Mickey Mouse,Cliff Edwards","Jack Kinney,W. Roberts,Hamilton Luske",United States,https://www.imdb.com/title/tt0039404/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
216,Fuzzbucket,movie,1986,TV-G,46 min,"Although he appears to be imaginary to everyone besides 12-year-old Mikey, Fuzzbucket is very real. He just happens to be invisible. Wise and caring, this wonderfully wacky creature becomes Mikey's best friend, helping him through the first day of junior high and a maze of family squabbles. In return, Mikey helps create a concoction that will make him visible to everyone.","Buddy,Comedy,Coming of Age","Chris Hebert,Phil Fondacaro,Joe Regalbuto,Wendy Phillips,Robyn Lively,John Vernon",Mick Garris,United States,https://www.imdb.com/title/tt0286639/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
217,G-Force,movie,2009,PG,91 min,"Just as the G-Force, an elite team of highly trained guinea pigs, is about to save the world, the FBI shuts down the secret unit. But these next-generation action heroes – Darwin, loyal team leader; Blaster, weapons expert with attitude to spare; Juarez, drop-dead gorgeous martial arts diva; and tag-along Hurley – won't be stopped. Armed with the latest in high-tech spy equipment, and with the FBI on their tails, the fur flies as they race against the clock to save the world.","Action-Adventure,Comedy,Family","Bill Nighy,Will Arnett,Zach Galifianakis,Kelli Garner,Tyler Jones,Jack Conley","Hoyt Yeatman,Hoyt Yeatman IV",United States,https://www.imdb.com/title/tt0436339/?ref_=plg_rt_1,"Added to Disney+:March 15, 2020"
218,Geek Charming,movie,2011,TV-G,99 min,"When Dylan (Sarah Hyland), Woodlands Academy's most popular junior, accidentally drops her expensive handbag into the mall fountain, she’s surprised when film geek Josh (Matt Prokop) retrieves it for her. Afterward, Dylan returns the favor by agreeing to be the subject of Josh's new documentary. But Dylan has another reason, too:  she hopes the film will clinch her campaign for Blossom Queen, proclaiming that winning is her only life goal. Josh, meanwhile, plans to make a hard-hitting exposé about popularity... but as he gets to know Dylan, he discovers that her real persona is more interesting than the faux facade she has created. At the last minute, Josh decides his film should introduce this awesome girl to the world, but how will Dylan react when she sees it?","Comedy,Coming of Age,Drama","Sarah Hyland,Matt Prokop,Sasha Pieterse,Jordan Nichols,Vanessa Morgan,Lili Simmons",Jeffrey Hornaday,United States,https://www.imdb.com/title/tt1835977/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
219,Genius,movie,1999,TV-G,86 min,"Charlie Boyle, a 14-year-old physics genius and hockey lover, heads to college to study with an awesome scientist. But he feels like a complete outsider... until he meets a girl his own age. To become her friend, Charlie reinvents himself by enrolling in the local junior high and taking on the bad-boy image of “Chaz Anthony.” At first, he's able to juggle his double life, but it's not long before both worlds collide... and he must combine his love for physics and hockey to save the day and win back his friends.","Comedy,Coming of Age","Trevor Morgan,Emmy Rossum,Yannick Bisson,Peter Keleghan,Philip Granger,Charles Fleischer",Rod Daniel,United States,https://www.imdb.com/title/tt0193187/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
220,George & A.J.,movie,2009,TV-G,4 min,"Nurses George and A.J. try to escort senior citizens to the retirement home. Inspired by Carl's escape, the seniors around the city unite to make their own ""escapes,"" much to the chagrin of George and A.J. Contains tobacco depictions.","Animation,Comedy,Family","Jason Topolski,A.J. Riebli ,A.J. Riebli  III,Steve Purcell,Peter Sohn,Bob Peterson",Josh Cooley,,,"Added to Disney+:November 12, 2019"
221,George of the Jungle,movie,1997,PG,93 min,"Deep in the heart of the African jungle, a baby named George (Brendan Fraser), the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rain forest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a talking gorilla who's smarter than your average rocket scientist; and Shep, a gray-haired, peanut-loving pooch of an elephant. When poachers mess with George's pals, the King Of Swing swings into action. But before you can say, ""Watch out for that tree,"" George comes face-to-bark with a few vine-covered obstacles. Contains tobacco depictions.","Action-Adventure,Comedy,Family","Brendan Fraser,Leslie Mann,Thomas Church,Richard Roundtree,Greg Cruttwell,Abraham Benrubi",Sam Weisman,United States,https://www.imdb.com/title/tt0119190/?ref_=plg_rt_1,"Added to Disney+:May 1, 2020"
222,George of the Jungle 2,movie,2003,PG,89 min,"When we last saw George, he and his bride Ursula were living in wedded bliss in the peaceful jungle, and since then they've welcomed son George Junior to the family. Unfortunately, all this is about to change. Scheming mother-in-law Beatrice Stanhope is not about to let her daughter and grandson hang around with the klutzy King of the Jungle forever. In an elaborate plot, she teams with Ursula's obsessive ex-fiancé Lyle to hypnotize Ursula into leaving George... then turning his jungle to mulch. That's when all vines lead to Las Vegas. There, George, Ape, Shep and Tookie must rescue Ursula, and then swing back to save the jungle from Lyle's bulldozing bullies.","Action-Adventure,Comedy,Family","Thomas Church,Julie Benz,Christina Pickles,Angus Jones,Kelly Miller,John Kassir",David Grossman,"United States,Australia",https://www.imdb.com/title/tt0322389/?ref_=plg_rt_1,"Added to Disney+:December 20, 2019"
223,Geri's Game,movie,1997,G,5 min,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game’s nearly over, Geri manages to turn the tables.","Animation,Family,Kids",Bob Peterson,Jan Pinkava,United States,https://www.imdb.com/title/tt0131409/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
224,Get a Clue,movie,2002,TV-G,84 min,"Thirteen-year-old fashionista Lexy Gold (Lindsay Lohan) prides herself on getting the inside scoop for her school’s gossip column. But she may have stumbled onto the story of the century when her English teacher, Mr. Walker, goes missing. When the investigation gets dangerous, she’ll have to team up with her friends to find out what really happened to Mr. Walker and save him before time runs out.","Drama,Mystery","Lindsay Lohan,Bug Hall,Ian Gomez,Brenda Song,Ali Mukadam,Dan Lett",Maggie Greenwald,United States,https://www.imdb.com/title/tt0282521/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
