,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
53,Disney Randy Cunningham: 9th Grade Ninja,tvshow,2011,TV-Y7,2 Seasons,"Randy Cunningham is an average high school freshman until he is chosen to become The Ninja! Now he must defend the downtrodden, save his fellow students and become hero to the good people of Norrisville. As he battles monsters and madmen, Randy must also survive high school, face down the local bully and look cool in front of the class hottie.","Action-Adventure,Animation,Comedy","Ben Schwartz,Andrew Caldwell,Tim Curry,John DiMaggio,Kevin Richardson,Dave Wittenberg",,"United Kingdom,United States,Ireland",https://www.imdb.com/title/tt2341339/?ref_=plg_rt_1,"Added to Disney+:January 15, 2020"
54,Disney Raven's Home,tvshow,2016,TV-G,2 Seasons,"Best friends Raven and Chelsea are together again and raising their three children under one roof! Raven's 11-year-old twins Booker and Nia, and Chelsea's 9-year-old son Levi are navigating a chaotic but fun household that often includes the twin's best friend and neighbor Tess. Raven still catches glimpses of the future, but she's not the only one in the family who does – Booker has the same ability. While the future may not always be crystal clear, no matter the situation, they figure everything out together as one big happy family.","Comedy,Family,Fantasy","Raven-Symoné ,Issac Brown,Navia Robinson,Jason Maybaum,Sky Katz,Anneliese van der Pol",,United States,https://www.imdb.com/title/tt6311972/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
55,Disney Star vs. the Forces of Evil,tvshow,2014,TV-Y7,4 Seasons,"After a few bold skirmishes with other-worldly monsters, fun-loving magical teen princess Star Butterfly is sent by her Royal Parents to live with the Diaz family on Earth, bringing along her own unique interdimensional style to her new planet. With the Diaz's teenage son Marco by her side, this foreign exchange student from another dimension embarks on new adventures battling evil villains throughout the multiverse and in high school, all in an effort to protect her powerful magic wand which she is still figuring out how to use.","Action-Adventure,Animation,Comedy","Eden Sher,Adam McArthur",,United States,https://www.imdb.com/title/tt2758770/?ref_=plg_rt_1,"Added to Disney+:December 1, 2019"
56,Disney Stuck In The Middle,tvshow,2015,TV-PG,3 Seasons,"Harley Diaz comes from a family with seven kids and is stuck right in the middle! Determined to find inventive means to stand out, she must learn to navigate the challenges of her not-so-average-sized family. With a lot of determination, Harley and her family will prove that they can accomplish anything – as long as they stick together!","Comedy,Coming of Age,Family","Jenna Ortega,Ronni Hawk,Isaak Presley,Ariana Greenblatt,Kayla Maisonet,Nicolas Bechtel",,United States,https://www.imdb.com/title/tt4488724/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
57,Disney Sydney To The Max,tvshow,2018,TV-G,1 Season,"Set in the present day with flashbacks to the 1990s, life revolves around outgoing middle schooler Sydney Reynolds who lives with her single dad, Max, and progressive grandmother, Judy – three generations under one roof! As Sydney navigates the unexpected and even “catastrophic” challenges of being a preteen, Max is desperate to get a sense of the guidance, perspective and support she needs. Grandma, full of both parental wisdom and wisecracks, uses her razor-sharp memory to prove that Max's own teenage antics often parallel Sydney's.","Comedy,Coming of Age,Family","Ruth Righi,Ava Kolker,Jackson Dollinger,Christian Simon,Ian Kesler,Caroline Rhea",,United States,https://www.imdb.com/title/tt8959856/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
58,Disney Take Two With Phineas And Ferb (Shorts),tvshow,2010,TV-G,1 Season,"Real-life celebrities are interviewed by Phineas and Ferb, with surprise visits from characters of the series.","Animation,Kids,Parody",,,United States,https://www.imdb.com/title/tt1887491/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
59,Disney Tangled: The Series - Short Cuts,tvshow,2016,TV-Y7,1 Season,"After being locked in a tower for 18 years, Rapunzel and Pascal are eager to become friends with the people (and animals) of Corona.","Action-Adventure,Animation,Comedy",,,,,"Added to Disney+:November 12, 2019"
60,Disney The Lion Guard,tvshow,2015,TV-Y,3 Seasons,"Zuka Zama! The Lion Guard has assembled and now they are ready to DEFEND! Kion the fiercest, Bunga the bravest, Fuli the fastest, Beshte the strongest, and Ono the keenest of sight have come together and must learn to fight as a team in order to guard the Pride Lands! Whether it’s predators who threaten the Circle of Life or unpredictable natural disasters that threaten their home, the Lion Guard is ready to PROTECT! Kion is leader of the Lion Guard and he is ready to unleash the Roar of the Elders!","Action-Adventure,Animation,Comedy","Max Charles,Diamond White,Dusan Brown,Atticus Shaffer,Joshua Rush",,United States,https://www.imdb.com/title/tt3793630/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
61,Disney Vampirina,tvshow,2017,TV-Y7,2 Seasons,"Vampirina is the new girl in town! After moving from Transylvania to Pennsylvania, Vee and her family adjust to life as vampires in the city. Along with helping her parents run the Scare B&B, a bed and breakfast for visiting ghouls and goblins, Vee learns how to make new friends in a new school and experience everything the human world has to offer. While it might be easier to blend in, Vee knows it's important to be yourself and stand out!","Animation,Fantasy,Kids","Isabella Crovetti,Lauren Graham,James Van Der Beek,Jordan Davis,Wanda Sykes,Mitchell Whitfield",,"Ireland,United States",https://www.imdb.com/title/tt7010622/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
62,Disney Vampirina Ghoul Girls Rock! (Shorts),tvshow,2017,TV-Y7,2 Seasons,"Inspired by their favorite band, The Scream Girls, Vee, Poppy and Bridget decide to form their own rock band, The Ghoul Girls. Join Demi, Gregoria and Chef Remy as they gather around the TV to watch the band let their inner ghouls rock out!","Animation,Fantasy,Kids","Isabella Crovetti,Jordan Davis,ViviAnn Yee,Mitchell Whitfield,Wanda Sykes,Ian Corlett",,,,"Added to Disney+:January 1, 2020"
63,Disney's Adventures Of The Gummi Bears,tvshow,1985,TV-Y7,6 Seasons,"Dashing and daring, courageous and caring, faithful and friendly with stories to share, they're the GUMMI BEARS! Join the world's sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil. Meet Gruffi, Zummi, Cubbi, Grammi, Tummi, Sunni, and all the legendary Gummis as they laugh, play, foil dastardly plots, and fight for what's right.","Action-Adventure,Animation,Fantasy","Bill Scott,Christian Jacobs,Brett Johnson,David Faustino,Paul Winchell,Jason Marsden",,United States,https://www.imdb.com/title/tt0088528/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
64,Disney's Doug,tvshow,1996,TV-Y7,3 Seasons,"Doug Funnie is a young boy who keeps a journal. In his hometown of Bluffington, he uses his imagination to navigate through tests of friendship, love, school, and growing up.","Animation,Comedy,Coming of Age","Connie Shulman,Doug Preis,Alice Playten,Chris Phillips,Fred Newman,Thomas McHugh",,United States,https://www.imdb.com/title/tt0122815/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
65,Disney's Ducktales (1987),tvshow,1987,TV-G,3 Seasons,"When Donald Duck leaves town to join the Navy, nephews Huey, Dewey and Louie are left in the care of Donald's uncle, Scrooge McDuck. However, Scrooge has little time for family as he is kept busy protecting his vast fortune from the notorious Beagle Boys.","Action-Adventure,Animation,Comedy","Joan Gerber,Will Ryan,Hal Smith,Russi Taylor,Alan Young",,United States,https://www.imdb.com/title/tt0092345/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
66,Disney's Hercules: The Animated Series,tvshow,1998,TV-Y7,1 Season,Follow Herc's many labors during the years he spent training on how to be a hero under the tutelage of satyr Phil. Many of the Olympian Gods and Goddesses pay visit to the young hero-to-be and help or hinder him in his new adventures.,"Action-Adventure,Animation,Comedy","Tate Donovan,Sandra Bernhard,Robert Costanzo,Matt Frewer,Bobcat Goldthwait,French Stewart",,United States,https://www.imdb.com/title/tt0138967/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
67,Disney's Kim Possible,tvshow,2001,TV-G,4 Seasons,"Kim Possible is your typical high school girl who, in her spare time, saves the world from evil villains. Along with her best friend Ron Stoppable; his pet, a naked mole-rat named Rufus; and their webmaster buddy Wade, who feeds them vital information via a special Kimmunicator device, Kim foils archenemies around the globe. Then it's back to her family and homework.","Action-Adventure,Animation,Comedy","Christy Romano,Will Friedle,Nancy Cartwright,Tahj Mowry",,"United States,Philippines,South Korea",https://www.imdb.com/title/tt0278866/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
68,Disney's Little Einsteins,tvshow,2005,TV-Y,2 Seasons,"This innovative new series provides preschoolers with new ways to hear and see music and art. In every episode, our four heroes meet at their backyard clubhouse and, before long, embark on a mission with a specific goal to reach. The heroes enlist their amazing friend, the dynamic ROCKET, and together they blast off on ""the mission of the day"" which can include Rocket taking them to the Great Wall of China, Big Ben, the Eiffel Tower or dipping through Van Gogh's Starry Night among other interesting new ""places."" When they encounter obstacles, the heroes enlist the viewer's help to help them on their quest.","Action-Adventure,Animation,Kids","Erica Huang,Aiden Pompey,Jesse Schwartz,Natalia Wojcik",,United States,https://www.imdb.com/title/tt0756522/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
69,Disney's Mighty Ducks,tvshow,1996,TV-Y7,1 Season,"Puckworld is home to a race of hockey-loving humanoid ducks. When the sinister Dragaunus takes over the planet, a band of determined rebels, The Mighty Ducks, manage to chase him from the planet. During the fight, they are caught in a dimensional portal and end up stranded in Anaheim, CA. The Ducks form a hockey team and build a secret base under the Anaheim Pond so they can continue to fight Dragaunus and hopefully find a way home.","Action-Adventure,Animation,Comedy","James Belushi,Brad Garrett,Jeff Bennett,Jennifer Hale,Clancy Brown,Tony Jay",,United States,https://www.imdb.com/title/tt0115269/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
70,Disney's Recess,tvshow,1997,TV-Y7,3 Seasons,"Recess portrays the lives of six fourth graders at Third Street Elementary School, where students have set up a microcosm of traditional human society complete with its own government, class system and set of unwritten laws. They are ruled by a monarch, a sixth grader named King Bob, who has various enforcers to make sure his decrees are carried out. The society has a long list of rigid values and social norms that imposes a high expectation of conformity upon all the students.","Animation,Comedy,Kids","Rickey Collins,Jason Davis,Ashley Johnson,Ross Malinger,Courtland Mead,Pamela Segall",,United States,https://www.imdb.com/title/tt0126170/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
71,Disney's The Emperor's New School,tvshow,2005,TV-G,2 Seasons,"Disney's The Emperor's New School is a unique comedy about Kuzco, a self-centered and spoiled teen who must survive the trials of Incan public school and pass all of his classes so that he can officially become Emperor. His friend Malina keeps his attitude in check, while the evil Yzma (cleverly disguised as Principal Amzy) and her dim-witted sidekick Kronk are out to make sure Kuzco fails.","Animation,Comedy,Coming of Age","Shane Baumel,Jessica DiCicco,Wendie Malick,Fred Tatasciore,Jeff Bennett,Jessie Flower",,United States,https://www.imdb.com/title/tt0465327/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
72,Disney's The Little Mermaid (Series),tvshow,1992,TV-Y7,3 Seasons,"Following in the wake of its phenomenal success as one of Disney's best-loved feature films ever, ""The Little Mermaid"" comes to television with the same sophisticated animation and colorful, comical characters that made it a hit with moviegoers worldwide. Reprising their roles from the film are JODI BENSON as the voice of Ariel and SAMUEL E. WRIGHT as that crustacean sensation, Sebastian, who'll find himself up to his crab legs in trouble as Ariel dives into a whole season's worth of new adventures and new characters in the undersea world of Atlantica.","Action-Adventure,Animation,Fantasy","Jodi Benson,Samuel Wright,Ken Mars,Edan Gross",,United States,https://www.imdb.com/title/tt0103477/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
73,Doc McStuffins,tvshow,2011,TV-Y7,5 Seasons,"A magical animated series about a six-year-old girl, Doc McStuffins, who has the ability to talk to and heal toys and stuffed animals! With the help of her stuffed animal friends, Doc runs a clinic for toys out of her playhouse. The series emphasizes the importance of lending a helping hand, or paw, when people and toys need it most.","Animation,Kids,Medical","Kiara Muhammad,Jaden Betts,Jess Harnell,Kimberly Brooks,Lara Miller,Loretta Devine",,"United States,Ireland",https://www.imdb.com/title/tt1710295/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
74,Dog Whisperer with Cesar Millan,tvshow,2004,TV-G,6 Seasons,"World-renowned dog behavior expert Cesar Millan helps dogs overcome behavior issues and helps their owners build positive relationships with their pets. Whether resolving a dog's aggression, fear, anxiety, or many other issues, each episode documents remarkable transformations under Cesar's guidance, as he ""rehabilitates dogs and trains people"" to achieve happier lives together.","Animals & Nature,Docuseries,Family",Cesar Millan,,United States,https://www.imdb.com/title/tt0423642/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
75,Dog: Impossible,tvshow,2019,TV-PG,1 Season,"In every episode, we step inside Matt’s innovative approaches to modifying canine behavior, from detachment issues to fear-based aggression. Each episode features inspiring stories of rehabilitation and is loaded with useful information that will help pet owners improve their lives with their four-legged best friends.","Animals & Nature,Family,Reality",Matt Beisner,,United States,https://www.imdb.com/title/tt10981266/?ref_=plg_rt_1,"Added to Disney+:January 15, 2020"
76,"Dr. Oakley, Yukon Vet",tvshow,2013,TV-PG,7 Seasons,"Meet Dr. Michelle Oakley, vet to pretty much everything that moves in the Yukon, making house calls across thousands of square miles, helping animals wild and domestic. Accompanied by her teenage daughters and armed with humor as sharp as a scalpel, Dr. Oakley deftly juggles being a full-time vet, wife, and mother, while taking us across some of the most rugged and remote landscapes in the world.","Action-Adventure,Animals & Nature,Family","Dr. Michelle Oakley,Michelle Oakley,Zachary Fine",,United States,https://www.imdb.com/title/tt3593456/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
77,"Dr. T, Lone Star Vet",tvshow,2019,TV-PG,1 Season,"Dr. Lauren Thielen (Dr. T) is back home in Texas to open her very own exotic animal practice, located alongside one of the state’s largest and busiest animal hospitals. With the support of the ER staff and more than a dozen specialists, she treats everything from emus to hedgehogs and everything in between!","Docuseries,Family,Medical",Dr. Lauren Thielen,,United States,https://www.imdb.com/title/tt11151654/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
78,Drain the Oceans,tvshow,2017,TV-PG,2 Seasons,"Pull the plug on the ocean to reveal hidden secrets and lost worlds, using groundbreaking technology, breathtaking photography and insight from top marine archaeologists. Drain the Oceans delivers penetrating new insights into the epic history of human civilization and the deep history of the Earth itself, exposing sunken cities, shipwrecks and the amazing natural wonders of the deep.","Docuseries,Historical",Russell Boulter,,"United Kingdom,Australia",https://www.imdb.com/title/tt8676618/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
79,DuckTales (2017),tvshow,2016,TV-Y7,2 Seasons,"Strap in for high-flying adventures with Duckburg’s most famous trillionaire Scrooge McDuck and his mischief-making triplet grandnephews; Huey, Dewey and Louie. The triplets along with Mrs. Beakley’s granddaughter, Webby, discover long-kept family secrets from Scrooge’s epic past, sending the family on daring escapades around the world!","Action-Adventure,Animation,Comedy","David Tennant,Danny Pudi,Ben Schwartz,Bobby Moynihan,Kate Micucci,Tony Anselmo",,United States,https://www.imdb.com/title/tt5531466/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
80,Elena of Avalor,tvshow,2015,TV-Y7,2 Seasons,"Princess Elena's journey began long ago when her parents and kingdom were taken from her by the evil sorceress, Shuriki. While Elena is the rightful heir to the throne, she is only 16, and must learn to rule Avalor with the help of a Grand Council. With some magical friends by her side, Princess Elena's adventures will help her understand that her new role requires thoughtfulness, resilience and compassion, the traits of all truly great leaders.","Action-Adventure,Animation,Fantasy","Aimee Carrero,Jenna Ortega,Keith Ferguson,Christian Lanz,Jillian Reed,Carlos Alazraqui",,United States,https://www.imdb.com/title/tt4549142/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
81,Elena of Avalor (Shorts),tvshow,2017,TV-Y,2 Seasons,"Whether she's traveling to Vallestrella to learn about the creatures of the realm or training to use her scepter with Zuzo, Elena knows she can face anything with her family and friends by her side!","Action-Adventure,Animation,Fantasy","Aimee Carrero,Jenna Ortega,Maximus Riegel,Gia Lopez,Desmond Gerber,Mick Wingert",,,,"Added to Disney+:November 12, 2019"
82,Encore!,tvshow,2019,TV-14,1 Season,"Executive producer Kristen Bell reunites former high school classmates from around the U.S. to re-stage the musicals of their youth, years after they originally performed them. Watch alumni of schools from California to Kentucky to New Jersey, share old memories, reflect on life and attempt to get back into their old stage roles. Through it all, these unlikely groups of friends – with the help of Broadway’s best – just might pull off standing-ovation performances of beloved musicals like ""The Sound of Music,"" ""Beauty and the Beast,"" ""Annie,"" ""Grease"" and more. Some flashing lights sequences or patterns may affect photosensitive viewers.","Music,Reality","Kristen Bell,Roger Love,Susan Egan,Ali Stroker,Stephen Schwartz",,United States,https://www.imdb.com/title/tt7759016/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
83,Even Stevens,tvshow,2000,TV-PG,3 Seasons,"Louis, a seventh-grade misfit, struggles to fit in at school and in his seemingly perfect family. He infuriates his overachieving older sister, Ren, and is frequently involved in disastrous escapades, from which his best pal Alan usually rescues him.","Comedy,Coming of Age,Kids","Shia LaBeouf,Christy Romano,Nick Spano,Tom Virtue,Donna Pescow",,United States,https://www.imdb.com/title/tt0206511/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
84,Fairy Tale Weddings,tvshow,2017,TV-PG,2 Seasons,"A behind-the-scenes look at the magical weddings and one-of-a-kind engagements that take place at Disney Destinations around the globe, including Walt Disney World, Disneyland and Disney Cruise Lines. From fashion and products to world-class entertainment and décor, viewers will get a glimpse of the modern day fairy tale that Disney’s Fairy Tale Weddings brand has been creating for 25 years.","Docuseries,Family,Lifestyle","Stephen Boss,Allison Holker",,United States,https://www.imdb.com/title/tt6974848/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
85,Fantastic Four (Series),tvshow,1994,TV-Y7,1 Season,"When Reed Richards, Sue and Johnny Storm and pilot Ben Grimm take a premature space flight on a new shuttle, they find themselves massively bombarded with cosmic radiation. Barely managing to re-enter and land safely, the quartet find themselves forever transformed with superpowers. Deciding to use these new powers to help people, they form the Fantastic Four, a superhero team dedicated to the protection of Earth from menaces like the Latverian King Dr. Doom and Galactus, the planet consumer.","Action-Adventure,Animation,Kids","Beau Weaver,Lori Alan,Chuck McCann,Brian Green,Stan Lee,Pauline Lomas",,United States,https://www.imdb.com/title/tt0187635/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
86,Fantastic Four: World's Greatest Heroes,tvshow,2007,TV-Y7,1 Season,"Watch Mister Fantastic, the Invisible Woman, the Human Torch, and Thing as they battle some of their greatest foes, including Doctor Doom, Ronan the Accuser, the Multiple Man, and Mole Man in Fantastic Four: The World's Greatest Heroes!","Action-Adventure,Animation,Kids","Christopher Jacot,Hiro Kanagawa,Lara Gilchrist,Brian Dobson",,United States,https://www.imdb.com/title/tt0830298/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
87,First Class Chefs: Family Style,tvshow,2015,TV-Y7,1 Season,First Class Chefs: Family Style is a cooking competition for the whole family! Each week teams of two family members go head to head to create a delicious and healthy dish.,"Family,Game Show / Competition","Gia Ré,Matt Tebbutt",,,,"Added to Disney+:January 1, 2020"
88,Fish Hooks,tvshow,2010,TV-G,3 Seasons,"Loud and crazy Milo and nerdy, nervous Oscar are brothers, and are best friends with the overly dramatic Bea. Together, they attend Freshwater High School, along with their quirky classmates, including obnoxious Clamantha. Their lives play out within the many aquariums in a pet shop, but their concerns are of the usual teenage variety – love, friendship, dating and, of course, giant lobster attacks. Coaching them through it all are their teachers, including the testosterone-addled Mr. Mussels and the more academic Mr. Bladwin.","Animation,Comedy,Coming of Age","Chelsea Kane,Kyle Massey,Justin Roiland",,United States,https://www.imdb.com/title/tt1725902/?ref_=plg_rt_1,"Added to Disney+:April 3, 2020"
89,Gabby Duran And The Unsittables,tvshow,2018,TV-G,1 Season,"Gabby Duran constantly feels like she’s living in the shadows of her uber-polished, successful mother Dina, and whip-smart younger sister Olivia. But Gabby finally finds her moment to shine when she lands an out-of-this-world job babysitting an unruly group of very important extraterrestrial children who are hiding out on Earth. Fearless and unapologetically bold, Gabby steps up to the challenge to prove she’s the best babysitter in the galaxy.","Comedy,Family,Science Fiction","Kylie Cantrall,Maxwell Donovan,Callan Farris,Coco Christo,Valery Ortiz,Nathan Lovejoy",,,,"Added to Disney+:May 29, 2020"
90,Gargoyles,tvshow,1994,TV-Y7,3 Seasons,"In Scotland, 994 A.D. Goliath and his clan of gargoyles are sworn to defend a medieval castle. Goliath has been tricked by humans and discovers that his entire clan has been destroyed. He and the remaining gargoyles are cursed to sleep for 1000 years. Billionaire David Xanatos buys the castle and moves it to New York City, making it his headquarters. When the castle is attacked the gargoyles are awakened and discovered by detectives Elisa Maza and David Xanatos. The gargoyles try to go unnoticed while battling both old and new enemies. Stone by day, warriors by night, we are Gargoyles.","Action-Adventure,Animation,Fantasy","Thom Hernandez,Edward Asner,Jeff Bennett,Keith David,Bill Fagerbakke,Jonathan Frakes",,United States,https://www.imdb.com/title/tt0108783/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
91,Girl Meets World,tvshow,2013,TV-G,3 Seasons,"Funny stories, this time from a tween girl’s perspective: It focuses on relationships with family and friends and the important, indelible values therein, as the relatable and adventurous Riley and her bold best friend Maya traverse the twists and turns of teenage years at Manhattan's John Quincy Adams Middle School where Riley's dad is their History teacher. In the premiere episode, the typically studious Riley joins a homework rebellion in an attempt to be more like Maya, but it quickly leads to a rift between father and daughter.","Comedy,Coming of Age,Family","Rowan Blanchard,Ben Savage,Sabrina Carpenter,Peyton Meyer,August Maturo,Danielle Fishel",,United States,https://www.imdb.com/title/tt2543796/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
92,Good Luck Charlie,tvshow,2009,TV-G,4 Seasons,"The Duncans are a typical family whose lives are turned topsy-turvy with the arrival of baby sister, Charlie.","Comedy,Coming of Age,Family","Bridgit Mendler,Leigh-Allyn Baker,Bradley Perry,Mia Talerico,Eric Kramer,Jason Dolley",,United States,https://www.imdb.com/title/tt1415889/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
93,Goof Troop,tvshow,1992,TV-Y7,1 Season,"Goofy is a single father raising his son, Max in Spoonerville. As it happens, Goofy and Max end up moving in next door to Goofy's high school friend: Pete, a used car salesman and owner of Honest Pete's Used Cars; Pete's wife Peg, a real estate agent; and their two children, son P.J. (Pete Jr.) and younger daughter Pistol. Pete's son PJ and Max become best friends practically doing everything together.","Animation,Comedy,Kids","Nancy Cartwright,Jim Cummings,Dana Hill,Rob Paulson,Corey Burton,Bill Farmer",,United States,https://www.imdb.com/title/tt0103428/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
94,Gordon Ramsay: Uncharted,tvshow,2018,TV-14,1 Season,"Gordon Ramsay is on a mission to immerse himself in new cultures, dishes and flavors. From Peru, Laos and Morocco to Hawaii, Alaska and New Zealand, Ramsay roars through valleys, dives into oceans, hikes through forests and climbs mountains as he travels the globe in his never-ending pursuit of culinary inspiration.","Action-Adventure,Docuseries,Lifestyle",Gordon Ramsay,,,https://www.imdb.com/title/tt9165706/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
95,Great Migrations,tvshow,2010,TV-PG,1 Season,"Three years in the making, Great Migrations is a landmark series featuring the epic struggles of animal migrations around the planet, and the groundbreaking science behind these life-or-death marathons. It's a chronicle of inspiring, often harrowing journeys, unforgiving odds, and what it really means to move as though your life depends on it.","Animals & Nature,Docuseries,Survival",Alec Baldwin,,United States,https://www.imdb.com/title/tt1769803/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
96,Handy Manny,tvshow,2006,TV-Y,3 Seasons,"Handy Manny and his box of friendly, silly tools are the go-to guys in their neighborhood whenever a problem occurs. The series follows the humorous adventures of this warm-hearted fix-it man and his eclectic group of talking tools, while providing pre-school viewers with model conflict resolutions and problem solving skills. Handy Manny is a multi-cultural series about making things work. The Latino hero, Manny Garcia, is a helpful, determined young man who, with the assistance of his eclectic set of talking tools, is the town's expert when it comes to repairing all that's not working. Manny's comedic escapades embrace Spanish culture and language while Manny and his tools show young viewers how to best navigate everyday predicaments.","Animation,Kids","Wilmer Valderrama,Carlos Alazraqui,Dee Baker,Nika Futterman,Tom Kenny,Kath Soucie",,"United States,Canada",https://www.imdb.com/title/tt0451460/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
97,Hannah Montana,tvshow,2005,TV-G,4 Seasons,"""Hannah Montana"" is a live-action comedy series that follows typical tween Miley Stewart who lives with her older brother and widowed dad, a songwriter. But unbeknownst to her friends and classmates, Miley has a secret double life – she is the world famous pop star Hannah Montana. Combining a stage persona with creative costuming, Miley discovers she can have the best of both worlds – the fame and fortune of a well-known singer and the fun of high school with her best friends Lilly and Oliver, whom she has entrusted with her secret identity.","Comedy,Coming of Age,Kids","Miley Cyrus,Emily Osment,Mitchel Musso,Jason Earles,Billy Cyrus",,United States,https://www.imdb.com/title/tt0493093/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
98,"Heartland Docs, DVM",tvshow,2019,TV-14,1 Season,"Ben and Erin Schroeder live and work among farmers in the heart of America. Here, blizzards, tornados and heat waves present a wide range of challenges, which only the most passionate vets are qualified to handle. They have the skill and heart required of homestead vets, which they’re eager to pass to the next generation.",Medical,"Dr. Erin Schroeder,Dr. Ben Schroeder",,United States,https://www.imdb.com/title/tt11783490/?ref_=plg_rt_1,"Added to Disney+:May 22, 2020"
99,Henry Hugglemonster,tvshow,2012,TV-Y,2 Seasons,"Roarsome! Welcome to the monstery town of Roarsville, where Henry Hugglemonster is always getting into roarsome adventures with his older brother Cobby, older sister Summer, and baby brother Ivor. The Hugglemonsters need to get the Huggleflower some sunlight before a big performance, Henry makes a ball of dough so big it rolls through Roarsville, and Henry and Summer get to meet Summer's favorite singer! With monster hugs and family fun, Hugglemonsters always find a way!","Animation,Fantasy,Kids","Lara Miller,Tom Kenny,Chiara Zanni,Lori Alan,Hynden Walch,Kari Wahlgren",,"Ireland,United Kingdom,United States,South Korea,Canada",https://www.imdb.com/title/tt2746314/?ref_=plg_rt_1,"Added to Disney+:December 1, 2019"
100,High School Musical: The Musical: The Series,tvshow,2019,TV-PG,1 Season,"Welcome to East High’s first-ever production of High School Musical: The Musical, where a new era of high school kids and their new drama teacher attempt to remake history on stage, nearly 15 years after the Disney Original Movie was filmed there. Taking on the roles of Gabriella, Troy and the rest of the original characters are Nini, a rising star fresh out of theater camp; Ricky, Nini’s skateboarding ex-boyfriend who joins the theater department to win her back; E.J., Nini’s posh and easy-on-the-eyes new love interest; and Gina, the ambitious new transfer student with skeletons in her closet and theater in her bones. Performing new material and remakes of classic HSM songs, these aspiring actors from East High are determined to bring their meta-version of High School Musical to the stage, along with all the real-life drama that wasn’t in the original script!","Drama,Music,Romance","Olivia Rodrigo,Joshua Bassett,Matt Cornett,Sofia Wylie,Larry Saperstein",,United States,https://www.imdb.com/title/tt8510382/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
101,High School Musical: The Musical: The Series: The Sing-Along,tvshow,2019,TV-PG,1 Season,"Welcome to East High’s first-ever production of High School Musical: The Musical, where a new era of high school kids and their new drama teacher attempt to remake history on stage, nearly 15 years after the Disney Original Movie was filmed there. You'll make history too, as you follow the lyric captions on your screen and sing along in each episode! Taking on the roles of Gabriela, Ricky and the rest of the original characters are Nini, a rising star fresh out of theater camp; Ricky, Nini’s skateboarding ex-boyfriend who joins the theater department to win her back; E.J., Nini’s posh and easy-on-the-eyes new love interest; and Gina, the ambitious new transfer student with skeletons in her closet and theater in her bones. Performing new material and remakes of classic HSM songs, these aspiring actors from East High are determined to bring their version of High School Musical to the stage, along with all the real-life drama that wasn’t in the original script! Get ready – your number is coming up!","Coming of Age,Drama,Music","Olivia Rodrigo,Joshua Bassett,Matt Cornett,Sofia Wylie,Larry Saperstein",,,,"Added to Disney+:January 17, 2020"
